"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENSMUST00000103586"	0.00769235958187474	0	5.81514880012874	0	1	NA
"Trav12d-1"	0.0202237686444842	0	5.81514880012874	0	1	NA
"ENSMUST00000180859"	0.0147558436146522	0	5.81514880012874	0	1	NA
"Trav15d-1-dv6d-1"	0.583635442175141	-0.370370752503911	1.34611391317848	-0.275140720913717	0.783208127641115	NA
"Trav3-4"	1.14404156103925	0.211241967881348	0.677735149177414	0.311688080716691	0.755277587236733	0.897452378373857
"Trbv3"	0.0560694533427849	0	5.81514880012874	0	1	NA
"Trav21-dv12"	0.0179380846866035	0	5.81514880012874	0	1	NA
"Trbv1"	0.035284001391888	0	5.81514880012874	0	1	NA
"Trav17"	0.0292419805394644	0	5.81514880012874	0	1	NA
"Trbv4"	0.0812536858931018	-1.09167883292771	5.81488819148671	-0.187738576732393	0.851081588058091	NA
"Trbv5"	0.0709079996873556	0.237908303818006	5.81514880012874	0.0409118170480416	0.967366196693826	NA
"Trdv1"	0.096996091714031	0	4.38900367708968	0	1	NA
"Trbv29"	0.047717840740061	-0.483408722883608	5.81514880012874	-0.0831292095006935	0.933748800397956	NA
"Trav7d-4"	0.0751467435744375	0	5.81514880012874	0	1	NA
"Trav8d-1"	0.00678714997701334	0	5.81514880012874	0	1	NA
"Trav1"	0.0506030585468148	0	5.81514880012874	0	1	NA
"Trav7-4"	0.0306919357937648	0	5.81514880012874	0	1	NA
"Trbv31"	0.00740448539343903	0	5.81514880012874	0	1	NA
"Trav9d-1"	0.159540882201195	0	2.88205175992877	0	1	NA
"Trav6d-5"	0.373045227905747	0	1.24855128767946	0	1	NA
"Trav9-1"	0.0364728701109599	0	5.81514880012874	0	1	NA
"Trav6-5"	0.0383546397033121	0	5.81514880012874	0	1	NA
"Trav14-2"	0.00719610687478557	0	5.81514880012874	0	1	NA
"Trav15-2-dv6-2"	0.00853427968193418	0	5.81514880012874	0	1	NA
"Trav3-3"	1.23052055082263	3.04683134891882	0.766853418302433	3.9731600279797	7.09253635421823e-05	0.00110206666886385
"Trbv12-1"	0.0560398677799539	0	5.81514880012874	0	1	NA
"Trbv13-1"	0.00768508872742991	0	5.81514880012874	0	1	NA
"Trbv12-2"	0.424389126609231	1.44079753703617	1.29122324822418	1.11583921604394	0.264490964072231	NA
"Trbv13-2"	0.240863419424196	0.407621048332825	1.84832115191608	0.220535834863038	0.825453867100158	NA
"Trav9-4"	1.82875429199266	1.02948580441546	0.509861893405889	2.01914639577881	0.0434720058399533	0.169084985998969
"Trbv13-3"	0.00732248603097071	0	5.81514880012874	0	1	NA
"Trbv14"	0.00670677673618585	0.23788391035004	5.81514880012874	0.0409076222339785	0.967369540871615	NA
"Trbv15"	0.0417038409398857	0	5.81514880012874	0	1	NA
"Trbv16"	0.00715348102908783	0	5.81514880012874	0	1	NA
