"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENSMUST00000103586"	0.00769235958187474	-0.315182610765851	5.81559128774006	-0.054196141917726	0.956778894472634	NA
"Trav12d-1"	0.0202237686444842	0	5.81559128774006	0	1	NA
"ENSMUST00000180859"	0.0147558436146522	-0.315182610765852	5.81559128774006	-0.0541961419177261	0.956778894472634	NA
"Trav15d-1-dv6d-1"	0.583635442175141	0.0454857773488417	1.35919684016881	0.0334651876789181	0.973303626481308	0.999453344445601
"Trav3-4"	1.14404156103925	-0.347677113566467	0.663517789256537	-0.52399064380178	0.600285047407315	0.913385638849171
"Trbv3"	0.0560694533427849	0.947154202478905	5.81559128774006	0.162864643613387	0.870625009395367	NA
"Trav21-dv12"	0.0179380846866035	0	5.81559128774006	0	1	NA
"Trbv1"	0.035284001391888	-0.315182610765852	5.81559128774006	-0.0541961419177261	0.956778894472634	NA
"Trav17"	0.0292419805394644	0.586486541551832	5.81559128774006	0.100847276318784	0.919671697035614	NA
"Trbv4"	0.0812536858931018	0.225818880624758	5.81559128774005	0.0388299090241797	0.969025998857212	NA
"Trbv5"	0.0709079996873556	0.406152711088297	5.81559128774006	0.0698385926714819	0.944322129643965	NA
"Trdv1"	0.096996091714031	0.0454853812175947	4.389193916687	0.0103630375146258	0.99173164035769	NA
"Trbv29"	0.047717840740061	0	5.81559128774006	0	1	NA
"Trav7d-4"	0.0751467435744375	-1.21685176308354	5.81559128774006	-0.209239560154237	0.834261231316393	NA
"Trav8d-1"	0.00678714997701334	0	5.81559128774006	0	1	NA
"Trav1"	0.0506030585468148	0	5.81559128774006	0	1	NA
"Trav7-4"	0.0306919357937648	0.225818880624759	5.81559128774006	0.0388299090241798	0.969025998857212	NA
"Trbv31"	0.00740448539343903	0	5.81559128774006	0	1	NA
"Trav9d-1"	0.159540882201195	0.0454856304489849	2.8821056236949	0.0157820830975208	0.987408242274902	NA
"Trav6d-5"	0.373045227905747	0.225822523458968	1.24855566696597	0.180867004518688	0.856471968253156	NA
"Trav9-1"	0.0364728701109599	0	5.81559128774006	0	1	NA
"Trav6-5"	0.0383546397033121	0.045485050161222	5.81559128774006	0.00782122537687781	0.99375962864751	NA
"Trav14-2"	0.00719610687478557	0	5.81559128774006	0	1	NA
"Trav15-2-dv6-2"	0.00853427968193418	0	5.81559128774006	0	1	NA
"Trav3-3"	1.23052055082263	-0.0763757183185472	0.690940978226718	-0.110538701170342	0.911982158815971	0.990128475580342
"Trbv12-1"	0.0560398677799539	0	5.81559128774006	0	1	NA
"Trbv13-1"	0.00768508872742991	-0.315182610765851	5.81559128774006	-0.0541961419177259	0.956778894472634	NA
"Trbv12-2"	0.424389126609231	0.747304704350429	1.32972686602941	0.561998650581448	0.574116938504902	NA
"Trbv13-2"	0.240863419424196	0.40615888533376	1.84894994444544	0.219670027603468	0.826128149009949	NA
