Gene	p	FC
Trmt1	0.460290548789216	-1
Nacc1	0.686600458535519	1
Nfix	0.81516109070199	1
Slc1a5	0.242744634475743	-1
Uba1	0.345000882023294	1
Vwf	0.370963094777721	-1
Siae	0.984061395884544	-1
Vsig2	0.951791938455495	-1
Esam	0.0631499646892353	-1
Spa17	0.55871696896348	1
Fam50a	0.628267473546223	-1
Emd	0.698573395809346	-1
Taco1	0.508108790050997	-1
Grik3	0.0431755993254464	1
Gria3	0.23658948248327	1
Npas1	0.181128464683604	1
Sipa1l2	0.28589487202695	-1
Ap4e1	0.167942550594946	1
Blvra	0.178403123383067	-1
Pdzd4	0.749757015111482	-1
Srpk3	0.924622494365368	-1
Idh3g	0.843115866725182	-1
Pnck	0.104284299830261	1
Ssr4	0.413200911530072	1
Bcap31	0.078514750774265	-1
Fam98a	0.464763803578567	-1
Ltbp2	0.86914373874468	1
Kmt2a	0.0202402534224082	1
Ift46	0.80844127073735	1
Tmem25	0.650943780832873	1
Cd3g	0.352535377613006	1
Trappc6a	0.372597466134319	1
Supt6	0.300716041546837	1
Spag5	0.418553747868364	1
Foxn1	0.737863681196509	1
Unc119	0.898244428021941	-1
Rab34	0.221522393874421	1
Sdf2	0.134971824888708	-1
Ccne1	0.38632982695547	1
Hsf2bp	0.7218390524043	1
Bbc3	0.404379276375528	-1
Mybpc3	0.137590039415408	-1
Psmc3	0.205748714807248	-1
Acp2	0.0761959258874361	1
Rapsn	0.230836482496216	1
Slc39a13	0.0480572255691015	1
Celf2	0.129705059064742	1
Nr1h3	0.896330317394883	1
Ddb2	0.307151093059989	1
Spi1	0.961716739596267	1
Sf3a1	0.226957424107821	1
Stat6	0.033479578013669	-1
Clgn	0.64102550767819	-1
Napsa	0.37914092641471	1
Vrk3	0.282496876253379	-1
Smg9	0.159217170881968	1
Paxip1	0.828925482834394	1
Rmnd5a	0.988446218602582	1
Mov10	0.446837735439983	1
Ppm1j	0.262164100834448	-1
Rhoc	0.0973095430666022	-1
Tead3	0.187274628224674	1
Ppard	0.0495263095558556	-1
Def6	0.540888091147787	1
Peg3	0.268706225335074	1
Zim1	0.711100727485049	1
Metrn	0.522744979383404	-1
Lmf1	0.750558350552285	1
Ciao3	0.328944441562604	1
Angptl4	0.158008076031991	1
Dbf4	0.505309684582645	-1
Daxx	0.809479944173322	1
Cd320	0.570105455681696	-1
Ipo4	0.104189080167558	1
Tm9sf1	0.00175185573875757	-1
Rec8	0.705370655098042	1
Irf9	0.0581322147314163	-1
Gmpr2	0.403861709756654	-1
Mdp1	0.482882356855573	-1
Dhrs1	0.524385918160767	-1
Ncan	0.292122134581026	-1
Tmem161a	0.747633533810909	-1
Armc6	0.843193799234844	-1
Borcs8	0.694356960588909	1
Slc25a42	0.273713346447414	-1
Snx9	0.0646924288205357	-1
Ranbp3	0.625263383586278	1
Ndufa11	0.108814953696584	-1
Bmp8b	0.970347905953494	1
Nr2f6	0.684957397397332	-1
Use1	0.366895680046682	-1
Ocel1	0.883796301896688	1
Dyrk1b	0.73570499827722	-1
Braf	0.26369312791683	1
Ndufb2	0.69444884460683	-1
Hltf	0.718768757703552	-1
Prpf6	0.296781770892837	-1
Rgs19	0.267901520795834	-1
Rgs20	0.047933331087396	-1
Abhd3	0.000519853189719526	-1
Snrpd1	0.337378508632383	-1
Tchp	0.245172643490143	-1
Tiam1	0.108476461809773	1
Tsc2	0.250235298671899	1
Rpl3l	0.996046087600428	1
Slc9a3r2	0.460950362831708	-1
Puf60	0.401741466085753	-1
Golga2	0.789686067569105	1
Uck1	0.156314942016809	-1
Scin	0.255162594892902	-1
Ikzf4	0.724909781710165	-1
Mien1	0.356898909087403	-1
Pon1	0.744872772230307	-1
Axl	0.0109248596571211	-1
Tgfb1	0.774751052863346	1
Ccdc97	0.840794363082078	-1
Zfp40	0.88615207193033	-1
Akap8l	0.363913075715221	1
Shh	0.940165629002413	1
Pdcd2l	0.587225297465174	-1
Gtf2f1	0.957145801344375	1
Clpp	0.381846418214679	-1
Alkbh7	0.573501638647795	-1
Pspn	0.790391862868759	-1
Dennd1c	0.507197100642073	1
Med6	0.612236667098461	-1
Prkd1	0.738782109244839	-1
Lcp2	0.704868344657669	1
Cse1l	0.88940524694783	-1
Naa20	0.855696615161538	-1
Prkra	0.487159174308477	1
Fkbp7	0.141272137954197	-1
Plekha3	0.919160648933411	-1
Ykt6	0.865672967487064	-1
Baz1b	0.285501198042429	-1
Pex6	0.542610841036351	-1
Mrpl2	0.289593355437547	-1
Mea1	0.00406171247286714	-1
Gnmt	0.590070955707438	1
Grin2d	0.0549862699113037	1
Kdelr1	0.89225737770793	-1
Tmem143	0.157285289004457	-1
Pdxk-ps	0.68652409983672	1
Ggct	0.458833370950345	-1
Jag2	0.917936156214024	1
Btbd6	0.871631802142112	-1
Nudt14	0.636780785086586	1
Epdr1	0.558805135958122	-1
Flii	0.602521227282336	1
Top3a	0.209672441596563	1
Atg4d	0.378310421497441	-1
Qtrt1	0.923455183410157	-1
Plin4	0.604120518157807	-1
Hdgfl2	0.793363010150058	-1
Chaf1a	0.18427457042031	1
Adprh	0.85652676817067	1
Tmem39a	0.632768890803875	1
Timmdc1	0.770346585281773	1
Pla1a	0.702031123742139	1
Mcm2	0.619471779984172	-1
Tpra1	0.432498156781863	-1
Nab1	0.740807234062881	-1
Adgre5	0.105396104161641	-1
Il17ra	0.217409671400549	-1
Lamb1	0.139165870666623	1
Kcnn1	0.945208469196379	1
Arrdc2	0.794835397305844	1
Ppp1r17	0.558662177446025	-1
Cd36	0.450916924020752	-1
Map2k7	0.527319216387509	-1
Timm44	0.969646448419309	1
Ap2a2	0.175057981488602	1
Pnkp	0.685882736691868	-1
Med25	0.677064204955815	1
Bcam	0.502459380055777	1
Clptm1	0.409577955979435	1
Relb	0.244405881319661	-1
Tomm40	0.926763107516285	-1
Apoe	0.0263694125635184	-1
Hbp1	0.991114085235174	1
Prkar2b	0.498339835820247	1
Cdkn1b	0.174036784191625	-1
Klf4	0.293486514843333	-1
Ap1m1	0.0796000554184079	1
Rab8a	0.240418691292622	-1
Hmgn2	0.684453187159579	-1
Fam32a	0.436285859325824	-1
Elf3	0.569797415491216	1
Stard3nl	0.671414965067175	1
Stk11	0.490040020215671	-1
Efna2	0.38216481420865	-1
Atp5d	0.689695378660579	-1
Ppp5c	0.973647644694001	1
Cdk12	0.13019198008741	1
Lipe	0.192250350972057	1
Pafah1b2	0.787619187772447	1
Tbc1d8	0.170014677783501	1
Cnot11	0.688671815114636	-1
Slc2a3	0.19801095443531	1
Foxj2	0.838038120345868	-1
Sri	0.231305473862183	-1
Dgcr2	0.506358681740936	-1
ENSMUSG00000003178	0.922201733597295	1
Irf3	0.716638370520355	-1
Bcl2l12	0.703202669745126	1
Zfp959	0.474330944829165	-1
Mpnd	0.30013169921343	-1
Sh3gl1	0.536608154894843	1
Ebi3	0.442614583116137	1
Yju2	0.771660295773892	-1
Ranbp2	0.95550957115336	1
Edar	0.704520037538835	-1
Grk5	0.512649295269232	-1
Dvl3	0.043175375092593	1
Abcf3	0.712613045501841	-1
Eif2b5	0.0206593833976443	-1
Cyth2	0.510213918650077	-1
Sult2b1	0.794261421926812	1
Car11	0.277818732663471	-1
Dlgap1	0.28981014741275	1
Plag1	0.450253976397389	1
Hck	0.571883163246028	1
Mrpl4	0.338491844689408	-1
Keap1	0.388156465243349	-1
Ap1m2	0.395973842443016	1
Glg1	0.316919002774072	1
Atp8b3	0.573310695556758	1
Btbd2	0.484085980546846	-1
Csnk1g2	0.709210217400001	1
Abhd17a	0.393606136482269	-1
Mob3a	0.624531348740604	1
Cacnb3	0.893012152428062	-1
Ccdc65	0.579928632807216	-1
Fkbp11	0.809485278269189	-1
Ddx23	0.716522875383843	1
Pld3	0.566784713738318	-1
Grik5	0.965581378143057	1
Cd79a	0.711301722423361	1
Rabac1	0.915712086469188	1
Etv3	0.954908425976139	-1
Prkcsh	0.211787210963998	-1
Elavl3	0.425798707537536	-1
Rab3b	0.223883343222819	1
St8sia6	0.945104752286694	1
Fcgrt	0.60116779929477	-1
Nosip	0.903241226711009	1
Pih1d1	0.755946387252604	-1
Rps11	0.075504264587807	-1
Supt5	0.270451441542788	1
Dll3	0.998736503143451	1
Paf1	0.832747938793532	1
Timm50	0.436894347480725	-1
Med29	0.29228824441347	-1
Bicd1	0.717385496451066	-1
Ncstn	0.91031335938096	1
Pex19	0.658976825393251	-1
Phyhip	0.548261298355839	1
Crhr2	0.497630001040639	1
Inmt	0.782661778314459	-1
Cyp4f18	0.288557826743659	-1
Impdh1	0.0472615653146226	1
Dusp3	0.490070578736508	-1
Prodh	0.762749998140983	-1
Ess2	0.567826508359649	1
Slc25a1	0.241966963010113	-1
Dgcr6	0.205932208466938	-1
Ddr1	0.322077399035028	-1
Ier3	0.727164766224773	-1
Fosb	0.705154758821344	-1
Klc4	0.43983115360288	-1
Ercc1	0.0220347519544064	-1
Cyp17a1	0.916923590617046	-1
As3mt	0.0734833286394217	-1
Homer3	0.627428297730347	-1
Crtc1	0.0589795553609232	1
Rnf215	0.452459595513188	-1
Sec14l2	0.378740128138496	-1
Aven	0.781272786742357	-1
Cp	0.937987551028086	-1
Crot	0.00267130506490852	-1
Rps6ka1	0.989927501234735	1
Calb2	0.732631550828666	1
Snrnp200	0.0908559316188002	1
Ciao1	0.3019518149747	-1
Has1	0.323795842376687	1
Taf6l	0.437749124786574	1
Insig2	0.36652962454294	-1
Kpna6	0.982404701387914	-1
Man1a	0.604014750267664	1
Itpkc	0.0632405936956895	-1
Coq8b	0.50359937117144	1
Brd8	0.899176777471868	1
Kif20a	0.312426590904107	-1
Farsa	0.830241128191662	-1
Gcdh	0.94463441653583	1
Mast2	0.120580112802031	1
Dnase2a	0.644602554684597	1
Rad23a	0.328409593936011	-1
Calr	0.209406527872414	-1
Syce2	0.994691611568344	1
Nfat5	0.0557422642805319	1
Nob1	0.133788480133359	-1
Nqo1	0.809510194514859	-1
Ppfia3	0.842939207169878	1
Gys1	0.510562020750758	-1
Ruvbl2	0.543519626372575	1
Lin7b	0.574091840177905	1
Bax	0.43583301901221	-1
Il7r	0.849661789925882	1
Tfam	0.70236160415371	-1
Zfp81	0.0923628467033834	1
Efnb3	0.174598177372085	-1
Mmd	0.922544348697229	-1
Hlf	0.0110282890438165	-1
Fam162a	0.550208877639202	-1
Rpl8	0.0562802657237328	-1
Grm3	0.293900276664448	-1
Ssbp2	0.0848325391854956	1
Fancl	0.611178907587296	-1
Brinp2	0.157201817961655	1
Gstm5	0.18362192204683	-1
Gstm7	0.360920892520089	-1
Gstm3	0.642882233423783	-1
Stat3	0.685549291098327	-1
Stat5a	0.20007671986188	1
Cavin1	0.0449862683496957	-1
Map3k11	0.456316864547101	1
Akt2	0.35231852192998	-1
Dnaja3	0.548273390862003	-1
Hmox2	0.278937899930153	-1
Cdip1	0.930970677664226	-1
Map3k20	0.379001929636312	1
Cwc15	0.117049144538821	-1
Col5a3	0.066125225237666	1
Dnmt1	0.169500853804016	1
Ppan	0.49655970842302	1
Angptl2	0.743004392040723	1
Cacna1e	0.00070864171487852	1
Cacna1b	0.00266409071435202	1
Trmt10a	0.995557093096022	1
Etv1	0.0938025847363009	-1
Kifc2	0.976531006013629	-1
Psap	0.594264632878554	-1
Ikbkg	0.650441258930334	1
Pax2	0.156848720096583	-1
Wars2	0.075266748229331	1
Atn1	0.25052729319564	1
Phb2	0.795370858603982	-1
Ptpn6	0.282329343692385	-1
Eno2	0.93177760398021	-1
Emg1	0.653154126934018	-1
Lpcat3	0.714517927489098	1
Atp6v1f	0.539767319005879	-1
Clcn5	0.310239800779435	1
Clcn3	0.482565935173026	-1
Hif3a	0.634201058120695	1
Gpx6	0.647768588199336	-1
Pde1c	0.569133970249177	-1
Utp20	0.451979314403437	1
Spic	0.858073135777059	1
9330159F19Rik	0.908302322771699	-1
Cul3	0.393220796545548	1
Sst	0.49309964265142	1
Il11	0.426190870166008	-1
Large1	0.0382517079392077	1
Ddx56	0.993327018624176	1
Tmed4	0.952877639830996	1
Col26a1	0.114280387836567	1
Bid	0.433352344408328	1
Ralb	0.32571553577149	-1
Ppp1cc	0.679621949358636	-1
Dnajb11	0.109922700889199	-1
Tbccd1	0.505528338022591	-1
Clec11a	0.845805358490453	-1
Zfp324	0.813696710046148	1
Gab2	0.622515386398948	1
Coro1c	0.479298393030453	1
Tax1bp1	0.949827014874358	1
Psg17	0.244958608111319	-1
Ndrg2	0.0886632110618845	-1
Mettl17	0.613010086983269	1
Arhgef40	0.91138266049138	-1
Pnpla6	0.0591510208200798	1
Mcoln1	0.596243470445515	1
Arhgef18	0.883994621817036	1
Pkn2	0.287454394163949	-1
Cd33	0.90080166767899	-1
Etfb	0.408376540252612	-1
Stxbp2	0.391429667514831	1
Pcp2	0.865919299914078	1
Sgce	0.433368186229371	-1
Chn2	0.241503411658688	-1
Wwox	0.752056129459154	1
Slbp	0.956984866486527	1
Tyr	0.637973630616377	1
Aqp1	0.677747814032766	1
Arid3b	0.120363351831593	-1
Cnn2	0.660521340583836	-1
Polr2e	0.319682228989878	-1
Abca13	0.752714119119993	1
Myo9b	0.107353764863562	1
Hdac9	0.576486157497312	1
Ly9	0.722557008091983	-1
Cd244a	0.106356376964691	1
Adgre1	0.927353377352324	-1
Mtfp1	0.70553909403109	-1
Rab23	0.655555356802118	-1
Rab11a	0.484418987171935	-1
Eif2b2	0.472107394156799	-1
Dlst	0.627319784101934	-1
Pgf	0.67784503936875	1
Ulk2	0.846478482706014	-1
Ccl24	0.0300169557129582	-1
Dgkq	0.120562102297344	1
Grap	0.480749985067829	-1
Pou1f1	0.648399160962238	1
Chmp2b	0.722949914875274	-1
Plod3	0.900184324385789	1
Ap1s1	0.267590230106829	-1
Mapk13	0.406264614963788	-1
Srpk1	0.258897445487958	-1
Pax3	0.683597943696034	-1
Lbr	0.178507808540052	-1
Crabp2	0.80466029772954	1
Nes	0.00102114363084045	-1
Bcan	0.0534167770701609	-1
Hapln2	0.0965078932735078	-1
Prcc	0.362684410126915	1
Rrnad1	0.542627419896583	1
Hdgf	0.641369869506298	-1
Slc25a18	0.224055967527032	-1
Thop1	0.592740203646394	1
Apba3	0.92909362632554	-1
Matk	0.691827523573398	1
Pias4	0.655963627587479	1
Map2k1	0.20730396024662	1
Sgta	0.568893798497897	-1
Nmrk2	0.0457329126265213	1
Tmem242	0.439197067266849	-1
Dtx2	0.797656376527169	1
Zp3	0.792344639175731	1
Hspb1	0.781962641332485	1
Rasa4	0.838033816202884	1
Syt5	0.403946290286149	1
Hnrnpa2b1	0.109626744185661	-1
Fxyd4	0.263130891818538	1
Ccdc130	0.621071801567537	1
Mri1	0.560683514178471	1
Prkacb	0.393121439688736	1
Sgsh	0.715913175654343	-1
Chd5	0.0789506846803746	1
Cstb	0.507966889172702	-1
Sh2b2	0.762064230003823	1
Pex5	0.292872305006252	1
Jkamp	0.884785556802326	-1
Cd44	0.608304407048987	-1
Slc1a2	0.222559595315837	-1
Eif2ak4	0.18667729005899	1
Wdr1	0.754966665590381	-1
Slc2a9	0.942422305486572	1
Ccn4	0.831953561826405	1
Ndrg1	0.523975000610351	-1
4930550C14Rik	0.429603358184652	1
Man2b1	0.806456751995114	-1
Klf5	0.96265111800653	-1
Wdr83	0.979771667377922	1
Prdx2	0.0177457173750439	-1
Polr2a	0.00358863551091912	1
Shbg	0.70277703000212	-1
Senp3	0.370597152548067	1
Corin	0.44771390780391	1
Plekha8	0.0394680028210303	-1
G6pc2	0.864020478001455	-1
Spc25	0.0896033071336651	-1
Dnah2	0.173844180595803	1
Ripk4	0.400146959191241	-1
Ufd1	0.543077897838358	1
Zfp287	0.372227581197423	-1
Prlr	0.316012787817201	1
Letm1	0.957074217735931	1
Ubqln1	0.286390236473401	-1
Fgfr4	0.329499313650934	-1
Cadm3	0.017988355946484	1
Txn2	0.567552746577849	-1
Slc1a6	0.510837815612874	-1
Slc1a3	0.00285196051958882	-1
Crbn	0.795790586953176	-1
Msh6	0.485594144325296	1
Fbxo11	0.712284554495767	-1
Mlxipl	0.626831611627643	1
Tbl2	0.383188255458606	1
Bud23	0.609869559353264	-1
Nid1	0.228447531153207	-1
Mcm5	0.760533584442719	1
Hmox1	0.588312595181263	-1
Mprip	0.0763173649492462	1
Cic	0.102595870845842	1
Pafah1b3	0.357556411369749	1
Il27ra	0.761288266745194	1
Prkaca	0.441468240290753	1
Asf1b	0.924882442955508	1
Ddx39	0.216520024942588	-1
Dnajb1	0.130220826267402	-1
Msh4	0.657276596699875	1
Usp40	0.756443156494642	-1
Evx1	0.70114192794637	-1
Kbtbd4	0.681596501666348	1
Celf1	0.179246261321666	1
Ndufs3	0.210741878021434	-1
Por	0.704494453868337	-1
Igf1r	0.0976383625758574	1
Insr	0.0195075314637921	1
Fcer2a	0.90269863537934	-1
Cyp2a5	0.866261402257829	1
Atp4a	0.658230782995556	-1
Trim28	0.813324337935137	-1
Ube2m	0.140122147385836	-1
Adcy9	0.000503679596862016	1
Mef2c	0.191442327100596	1
Ctr9	0.225483386217773	-1
Eif4g2	0.603989539893383	-1
Mrvi1	0.726705052673988	-1
Pcyt1a	0.685164043949895	-1
Zfp592	0.922628701440158	-1
Psmd4	0.0569869334334391	-1
Tmod4	0.870025786477068	1
Insrr	0.901956198222144	1
Cabp5	0.68481506400458	1
Snx6	0.384293744963754	-1
Mthfd2	0.330547055916985	-1
Kit	0.111744336356843	1
Tomm40l	0.496845376083046	-1
