Gene	p	FC
Pkhd1	0.478037907655295	-0.724323835743568
Il17f	0.891150525041789	0.142960189022041
Mcm3	2.95033600933967e-07	0.61349457528069
6720483E21Rik	0.327277603190406	0.273999557203813
Paqr8	0.000203165751016182	-0.270918972508531
Efhc1	0.627172570719611	0.0911459319976208
Tram2	0.000789352765946919	1.01817431486802
Tmem14a	0.567638534393932	0.0281983778255699
Gsta3	0.44897786001288	0.124911640225798
Gm4956	0.820214102703587	-0.243426140168216
Khdc1a	0.950186562716568	-0.0574781871940134
Khdc1c	0.653862349170952	0.574095805017102
Khdc1b	0.535738999635044	0.479648155954995
Kcnq5	0.229484068019991	-0.0571521871522325
Rims1	7.98426819246589e-27	0.2661670678581
4933415F23Rik	0.863267776638324	0.285557909706597
Mir30c-2	0.720771633819515	-0.531960987489423
Ogfrl1	0.144449860797593	-0.0431258055776639
B3gat2	0.741127945021413	-0.0221550268195989
Smap1	0.00436859375440077	-0.0949382961003366
1110058L19Rik	0.726732607376136	0.0226794187081106
Fam135a	0.905633868129836	0.00672240172255745
Col9a1	0.960956914873395	0.0125157137277371
Col19a1	0.0125074043909647	-0.119047784885161
Lmbrd1	0.000152038898400407	-0.105062356040142
Bai3	0.0350792083923487	-0.0851226990793972
Gm20172	0.231543067587376	-1.35191440718933
Gm597	0.993270147974413	-0.0510449097867858
Phf3	0.00147274205376409	-0.12034813899933
Ptp4a1	0.176969853861431	-0.100567230586107
4931428L18Rik	1	0
Lgsn	1	0
Gm4850	1	0
Khdrbs2	0.749182643620354	-0.027753606752043
Gm9839	0.995203486507714	0.00269516000609827
Gm5415	0.866015501546139	0.0440671246686108
Prim2	0.261667140332982	-0.0982637687767292
1700001G17Rik	0.231682922415056	0.484415230630533
Rab23	0.676185194910813	-0.0191750127442397
Bag2	0.700235717013109	0.0324090439178466
Zfp451	0.302083365634856	-0.037931492851196
Gm15455	0.296893105615676	-0.82891759667113
Bend6	0.294105430778298	-0.0356139100798034
Dst	0.933358400157996	0.00256679206652513
Mir6896	0.955258938594733	-0.339528196173571
Mir5103	0.395450632150704	-0.569015731555332
Ccdc115	0.64612224580007	0.026358890577209
Imp4	0.75513284945151	0.0182009513350295
Ptpn18	3.24867997555518e-18	1.38276245776055
Prss39	1	0
Cfc1	0.539449302001713	-0.692990415825436
Prss40	1	0
Amer3	0.240516515848509	-0.0547978715742194
AA619741	0.542000004852108	0.629061917041988
Arhgef4	0.317804402754053	-0.0274890506932102
Fam168b	8.77386780877732e-05	-0.0658312704618062
Plekhb2	0.0626420558517019	-0.0351701660266129
Mir7669	0.832694479606838	-0.58003294999558
Hs6st1	0.0874033190681781	-0.0813288928285447
Uggt1	0.175195121918672	-0.072172238414133
Mir6897	1	0
Neurl3	1.29420196277222e-10	1.14516993686466
Arid5a	0.992822448878731	-0.000716379998781441
Kansl3	0.0177389274423342	-0.113619355866054
Fer1l5	0.775879817641415	0.0200277061168811
Lman2l	0.622502143039408	-0.0297946584791212
Cnnm4	0.0307601980431584	-0.131218666120711
Cnnm3	0.426249092295166	-0.0308114621654808
Ankrd23	0.332485639224622	0.115926509998471
Ankrd39	0.510033590266203	0.0513999892832404
Sema4c	0.00357321492701054	0.218590738260408
Fam178b	0.393944127750428	-0.45451804673794
Cox5b	0.83165208822007	-0.00967285920102969
Actr1b	0.000465284612994634	-0.0656986781241778
4933424G06Rik	0.421123805650755	-0.154516194148347
Zap70	0.859843385719522	-0.0184202530986572
Tmem131	0.219663519952752	-0.0370437394310809
Cnga3	0.527602224415268	-0.341990771914618
Inpp4a	0.023480085664455	-0.072565020792213
Coa5	0.166047085716869	0.0353448249748663
Unc50	0.0231853738063336	0.0898278565755436
Mgat4a	0.130516616414504	0.0621588560491144
4930594C11Rik	0.297993925586781	-0.522174302487522
2010300C02Rik	0.00850652441603176	-0.162450486111457
Tsga10	0.0953046470720734	-0.126148848595004
Lipt1	0.30633223181753	-0.103704229154389
Mitd1	0.0632811201493075	0.16485344550063
Mrpl30	0.812492257030461	0.00940053674412036
Lyg2	0.801015718748226	-0.0832211204279403
Lyg1	1	0
Txndc9	0.811088035990431	0.00918816366032039
Eif5b	0.190506015572687	-0.0386899690539838
Rev1	0.163662752744074	-0.0615191549816784
Aff3	9.69599708757518e-06	-0.157740587522677
Lonrf2	2.55641811968835e-06	-0.113148893135064
Chst10	0.00131867689075259	-0.141430413715192
Nms	0.66208075939452	-0.772407550649553
Pdcl3	0.256478570800847	0.0596888346162019
Mir6349	0.975034177412275	0.189390653011141
Npas2	0.00992862199668833	-0.161795020919725
Rpl31	1.72821254339493e-05	0.19250980249899
Tbc1d8	0.153309625931468	0.0896270141959355
Cnot11	0.657449661084321	-0.0179025288513547
Snord89	0.889275231120384	0.0661230615601197
Rnf149	0.341050440763652	0.0375415697277094
Creg2	0.000303360463925938	-0.152264897944973
Rfx8	0.300170949972325	0.343922736586997
Gm3646	0.979603410794929	-0.0510600979712616
1700066B17Rik	1	0
Map4k4	0.0621651458433649	0.0556751624783931
Gm16894	0.849682985389984	-0.0391129077216721
Il1r2	0.245190568706229	0.467904092295143
Il1r1	0.514503253313549	0.0735432572403678
Il1rl2	1.03637588322586e-06	1.20570353734728
Il1rl1	3.40507781892389e-14	2.60199803963584
Il18r1	0.136446097982619	1.60723133194323
Il18rap	0.000280623714716062	2.0201329418135
Slc9a4	0.419384821549459	-0.0572802889237331
Slc9a2	0.102700199109918	0.0916323237786337
Mfsd9	0.505108147014675	-0.0501071363959162
Tmem182	0.890515249992426	-0.147247979901224
4930448I06Rik	0.955258306278356	-0.339532999694881
Pou3f3os	0.0889308516755352	-0.0953822778367338
Pou3f3	2.05769987930275e-07	-0.181894189047917
2900092D14Rik	0.113128796288463	-0.0894159892571171
2610207O16Rik	0.93178408045879	-0.016158862643323
Mrps9	0.318605434942941	0.0462002222352101
Gpr45	0.508284775022846	-0.0517503513080836
Tgfbrap1	0.0752108439806779	-0.0463746147965047
AI597479	0.0917291708154334	-0.0590442535018899
Fhl2	0.821270950796379	-0.0241186588851561
Nck2	0.0535647130857448	-0.0645106559899211
1500015O10Rik	0.0311620551360634	0.950841328997312
Uxs1	0.920533120828787	0.00358878502951336
Tpp2	0.0214352318622646	-0.0692274531947792
Mettl21c	0.0500356883730975	-1.6038224514273
Tex30	0.387783590385913	-0.100014048416092
Kdelc1	0.232817248625114	0.0763592954646344
Bivm	0.0971496049080191	-0.0744935031187338
Ercc5	0.598851090446622	-0.0226575236341666
Mettl21e	0.374699550984618	0.814946257092051
Gulp1	0.985612006833198	0.00207704301239607
4930521E06Rik	1	0
Col3a1	0.349619416867717	0.229444573709782
Col5a2	0.0479443105178138	0.171457658467951
Wdr75	0.458621514311455	-0.0291378009192105
Slc40a1	0.0918783679016261	0.15447725269948
Gm4776	1	0
Dnah7b	0.0149582239336467	0.210072048022263
Slc39a10	0.0242159457722466	-0.105642415991748
Mir6350	1	0
Tmeff2	0.872767516789343	-0.00633035968449793
9330175M20Rik	0.470878996457086	-0.241378324878388
Sdpr	0.467376963935075	-0.0624186582546663
Nabp1	0.969625623992987	-0.00224616699013178
Myo1b	0.565523889840324	-0.046637792934711
Stat4	0.290265660352422	0.442625195351691
Stat1	5.76000059036562e-28	0.639567503059993
Gls	0.0806347479263532	-0.0458878450236772
Nab1	0.912748669332111	0.00444483300272397
Tmem194b	0.204046409406602	0.108305012626052
Mfsd6	1.22630275777714e-07	-0.123168962948468
Inpp1	0.0319222495068549	-0.102743399967101
Hibch	0.474708067232536	0.0404269432683
1700019D03Rik	0.276480345369547	-0.137113006420846
Mstn	0.636653520230627	-0.131757028066937
1700019A02Rik	0.617673177315036	0.221261556369644
Pms1	0.871096215138099	-0.0146091636009681
Ormdl1	0.00391519976799288	0.22514309745021
Osgepl1	0.849913853955052	-0.0121816783267343
Asnsd1	0.332032688489091	0.0507094333950171
Dnah7a	0.363591346488436	0.137065555719475
Stk17b	0.00393785718121326	0.24610355247291
Hecw2	0.0328577881562653	-0.196003076681594
Ccdc150	0.401414299270811	0.253056860577784
Gtf3c3	0.0134168664334457	-0.094464092272584
Pgap1	0.041954728575591	-0.130166645139612
Ankrd44	1.96901234030477e-05	0.30063705301471
Sf3b1	0.0576507318241178	-0.0418049468414475
Coq10b	0.241238197149467	-0.0857811587565779
Hspd1	0.276786212576752	-0.0354303321098195
Hspe1	0.423015166927996	0.0457408649438447
Mob4	0.598852338626188	-0.015902482833662
Rftn2	0.72221133837411	0.0169807375987916
Mars2	0.245107360241461	-0.0827970998691215
Boll	0.783383946816424	-0.483873338730088
Plcl1	0.303312046343337	-0.0685502399779516
9130227L01Rik	0.343275640672698	-1.01285907400433
Satb2	0.0527141350057393	-0.26720974190565
9130024F11Rik	0.417549259994784	-0.108455680181634
BC055402	0.255863860279724	0.268895763879614
4930558J18Rik	0.312320701381352	1.0932976455905
1700066M21Rik	0.400840465435991	-0.0394967131798399
Tyw5	0.683584124736626	0.0269630491389914
9430016H08Rik	0.670094616201126	-0.0284202380197776
Spats2l	0.637118579706893	-0.0227142619167933
Kctd18	0.00719453488895688	0.166777552009768
Sgol2	0.395449870673704	-0.154526604609807
Aox1	0.263744647093104	0.117521332149549
Aox3	0.620602355270959	0.0886804069727433
Aox4	0.86887973371132	-0.0407309204744691
Aox2	0.768129174354381	-0.330484186203503
Bzw1	0.0779711854661076	-0.0415681202871229
Clk1	0.953282541020482	-0.0043347002357735
Ppil3	0.794089588651596	0.0160117133197832
Nif3l1	0.235929633131557	-0.0669030104175617
Orc2	0.13389044236437	-0.057089891150694
Fam126b	0.0081715459753013	-0.123885860893582
Ndufb3	0.260754945970807	-0.0458246308763394
Gm20257	0.0132443585987256	0.462437451295593
Als2cr12	0.879346929670798	0.0558431685977247
Cflar	0.0189968089480383	0.13778936015228
Casp8	2.58689431560966e-11	0.814702783157992
Trak2	0.0701869319183395	-0.0379561902527868
Stradb	0.636011045963427	0.0200491868638947
Als2cr11	0.346350215341973	1.35209086330601
Tmem237	0.902039077547022	0.00693731497872265
Mpp4	0.0213885500732633	0.376096190659092
Als2	0.265077282566646	-0.0502765444112222
Cdk15	0.00504298439621071	-1.04300541503557
Fzd7	0.354875900082409	0.0793033977686283
Gm973	0.0621715411632973	0.178782595365518
Sumo1	0.490259977007096	0.0254180991855911
Nop58	0.451383680582727	0.0362153457740476
Snord70	0.899512662407876	-0.147249356169862
Snord11	1	0
Bmpr2	0.0181203556727794	-0.0850069137182051
Fam117b	0.286792476280256	-0.0340488212035811
Ica1l	0.00601226181940318	-0.0978132720649729
Wdr12	0.901231583021106	0.00474263122786403
Carf	0.439715370468325	-0.0413387960213391
Nbeal1	0.586561423856972	-0.0591632671491332
Cyp20a1	0.0752175102308126	0.11194538453447
Abi2	0.000543938490819086	-0.0838695499057266
Raph1	0.222474342767553	-0.048678396696189
Cd28	3.62626190414799e-05	2.38107287312935
Ctla4	0.528937756372427	0.619022111535475
Icos	0.582698070809967	-0.266666616248587
9530026F06Rik	0.537192554534743	0.396122243078507
Pard3b	0.00487499905126124	0.267032110260442
Nrp2	0.541411557030876	-0.0197939251951291
4930487H11Rik	0.876203245278066	0.036516122421031
Ino80d	0.243197024701163	-0.0458008014878346
Ino80dos	0.535345016145427	-0.0533959593288025
Ndufs1	0.0109151655967769	-0.0658311845919192
Eef1b2	2.65935809667348e-13	0.22966520667267
Snora41	0.341694933661653	0.396497305719973
Gpr1	0.877871233377887	0.0357010814665092
Zdbf2	0.000859718316720861	-0.312025772298337
Adam23	0.0552962928900523	-0.0593612054679276
Dytn	0.58959619708457	-0.238472853040551
Mdh1b	0.99765206122232	-0.000582698805267465
Fastkd2	0.691899255576948	0.0198686621097652
4933402D24Rik	0.776534284085607	0.0450825791085915
Gm13749	0.93532661254085	0.0564669045731192
Mir1958	0.955259570911138	-0.33952339265226
Klf7	0.351748735126248	-0.0693759948781376
Mir6899	0.937060283368834	0.477878742919237
Creb1	0.190742627594131	-0.0778637941358457
Mettl21a	0.100609152380967	0.108140576094666
2810408I11Rik	0.127183815147815	0.780710878428965
Ccnyl1	0.983630612975637	-0.00123916055953775
Fzd5	0.156729940754061	0.23746769272586
Plekhm3	0.003294984675787	-0.0931878793141713
Akr1cl	1	0
Cryge	0.954244086606122	-0.339527160630527
Crygd	1	0
Crygc	0.907068338587359	-0.579994597582176
Crygb	1	0
Cryga	0.422045826649767	-0.280150939044168
D630023F18Rik	0.049901773244738	0.167445154317181
Idh1	1.2632918455608e-13	0.303912583027297
Pikfyve	0.00776817005683682	-0.0865987235164503
Pth2r	0.126844826034257	-0.492097596987961
Map2	0.00230241655331959	-0.0789813504775676
Unc80	2.13283594292277e-09	-0.149978368017953
Rpe	0.766258737131478	-0.0183268479235595
Kansl1l	0.393505421838425	-0.0459459445966937
Acadl	0.942325550309947	0.00306074494053507
Myl1	0.545622782071904	-0.151702171963273
Lancl1	7.62954587234633e-05	-0.0891841760791054
Cps1	0.154235095741968	0.442226769495198
Erbb4	0.00279959570773337	-0.282162121340074
Ikzf2	0.764144974251548	0.0217514964160456
Spag16	0.620045119955049	0.10485201562294
Vwc2l	0.0183996272413976	-0.403465848847396
Bard1	0.0138154044097368	0.645789191700319
Abca12	0.521104709447939	-0.191180087849009
Atic	0.0968203886795549	0.0686040543243189
Fn1	0.0269024260736063	-0.156750709519442
Apol7d	0.674459849606837	0.320598587452167
Gm8883	0.993269514684609	-0.051049713308095
4933417E11Rik	0.92017812350262	-0.339576259816701
Mreg	0.123074451745156	-0.150518273947323
Pecr	0.0346126151608819	0.231792257308003
Tmem169	0.704221772236132	-0.0179886411668068
Xrcc5	0.161390149415372	0.0765460953979974
March4	3.2032516310096e-05	-0.188338955832942
Smarcal1	0.264381957737053	-0.0324995228676188
Ankar	0.396961125996766	0.403145911741076
Rpl37a	6.5007452123445e-09	0.225056822980681
Igfbp2	0.801977039839628	0.0463700533351526
Igfbp5	1.43458601894314e-09	0.351274112637467
Tnp1	0.975032911407744	0.189400260053761
1700027A15Rik	0.522107901862075	-1.27857455418252
Pinc	0.975033544410001	0.189395456532451
6030407O03Rik	0.572392193225221	-0.205683636670398
Tns1	0.02910324894262	0.125429956524812
Rufy4	0.421104066697907	-0.704376949172473
Cxcr2	0.112123238624909	0.287450605856181
Cxcr1	0.782064917727286	-0.435787421054297
Arpc2	0.712871310394354	0.0121486082765431
Gpbar1	0.966276932259767	0.237450875947585
Aamp	0.149341951385523	0.031740139245726
Pnkd	4.10436839242396e-07	-0.153921331029783
Tmbim1	0.000435028600260883	0.171051327995704
Catip	0.0318113234312256	0.267472384099458
Slc11a1	1.99751996998799e-107	2.51622438941684
Ctdsp1	6.76661657634948e-09	0.265959645059651
Mir26b	0.474166853211158	-1.06094567757931
Vil1	0.859857958803185	0.0525929881107773
Usp37	0.655863674658762	-0.0225991092144409
Rqcd1	0.579330181786752	-0.0226882894441815
Plcd4	0.0263558145900828	0.216730062245448
Zfp142	0.227640485177418	-0.0518858280145033
Bcs1l	0.272250428846142	0.0597896322569809
Rnf25	0.534679059116125	0.026242653507612
Stk36	0.862261588357129	-0.0200993566352808
Ttll4	0.258306793755823	-0.0689554720419933
Cyp27a1	8.52283708498124e-05	0.384630577822806
Prkag3	0.31120607846728	0.697809861557276
Wnt6	0.800500518661128	-0.131775135989031
Wnt10a	0.0610852226011412	-0.291248731799734
Cdk5r2	0.0075309857028778	-0.11412236497126
Fev	0.682954265648089	-0.435785960722901
Cryba2	0.0424203873339793	1.2499131356435
Ccdc108	0.3362343713152	0.102050285279677
Ihh	0.426821111277726	-0.342930008245697
Nhej1	0.0321830694033955	0.376945475040003
Slc23a3	0.590456269248579	0.196351208875312
Cnppd1	0.0361427695434139	0.109397640748957
Fam134a	0.728090089553594	0.0081420396504978
Zfand2b	0.718134618361664	0.0239705756270666
Abcb6	0.00706518599487008	0.162932312172217
Atg9a	3.70585251568101e-05	-0.124081908450242
Ankzf1	0.606080102862417	-0.0247110574250453
Glb1l	0.0120760613958591	0.225448306739043
Stk16	0.172127710296017	0.0470114523386063
Tuba4a	0.0161990711319316	-0.0642030265288271
A630095N17Rik	0.322429256132717	0.571186280490822
Dnajb2	0.944952988887541	0.00345090771098016
Ptprn	0.00211264008898806	-0.0971142500697193
Resp18	0.239462662913483	-0.0603880466320052
Dnpep	0.00574150986112312	0.125625783117728
Des	0.00919707396694397	0.543688900579539
Gm15179	0.990455979650038	-0.051050443262035
Speg	0.719407552676381	-0.0118577263334658
Gmppa	0.303411307244503	0.0499270298450826
Asic4	1.63518107914594e-08	-0.521393885434436
Chpf	0.00985413186031745	-0.102111393848592
Tmem198	0.000338130337033517	-0.15825679354323
Obsl1	0.58476343475219	0.0290072196359093
Inha	0.785178510786357	-0.0167021815592372
Stk11ip	0.734348744637686	0.0134417774386381
Slc4a3	0.781463335426834	0.0092407657642498
Gm17751	0.0638267073846599	-0.843881268201793
Mir6343	0.975034177412275	0.18939065301114
Epha4	0.0202716784892528	-0.0871006661556387
Mir6352	0.974026006532556	0.189403082006958
Pax3	0.987898415298816	-0.0510549278155869
Sgpp2	0.0671652045770083	-0.173141200133566
Farsb	0.113709181748992	-0.0444907077972407
Mogat1	0.475923021010518	-0.318711574105069
Acsl3	0.811338160648184	0.0110964626730974
Utp14b	0.817213313498752	-0.0239364841976351
Kcne4	0.355733890267992	-0.249013855385738
Scg2	1.23549183800682e-10	-0.240316885633188
Ap1s3	0.0459834160814405	-0.125065263596103
Wdfy1	0.279925739000744	0.0492501129937898
Mrpl44	0.253727203359822	-0.0600870160024176
Serpine2	5.73742923020685e-17	0.290385590454041
Fam124b	0.2252637754409	0.659708937083622
Cul3	4.53278762796632e-07	-0.116753326032464
1700016L21Rik	1	0
Dock10	0.229457445793025	-0.0614560785767639
Nyap2	0.00957271861966759	-0.194706852581302
Irs1	0.00681944845140521	-0.132090687048242
Rhbdd1	0.000415646687601525	0.30896204675316
Col4a4	0.00480992826686732	0.737150236063813
Col4a3	0.569793811198887	0.171305010708842
Mff	0.0759346505722653	-0.038296526015076
Tm4sf20	0.836043295498057	0.285560097592989
Agfg1	0.0611567560198802	-0.0662727769516009
Slc19a3	0.206375529977677	-0.169824709466176
Ccl20	0.936257707256415	-0.339562225283049
Daw1	0.148112055766568	0.3023935208235
Sphkap	0.0146054267881823	-0.081157997078286
Pid1	0.350233875552597	-0.0633911456242906
Mir6353	1	0
Dner	0.00156386585289284	-0.103520234276782
Trip12	0.000148255186730097	-0.0772100529124733
Fbxo36	0.676687379899488	0.0731249009601423
Slc16a14	0.146536505968212	-0.111233644771563
A530032D15Rik	0.59462016275406	-1.24191301485861
Gm7609	0.610994354581428	0.0825300492179019
C130026I21Rik	0.000801200437201127	2.45582156055131
Sp110	4.43904838549377e-15	1.25847253388986
Sp140	0.00278417449844928	0.221328997071891
Sp100	4.26858173576338e-06	0.723803674652927
A630001G21Rik	8.04786301184562e-17	1.59277597950004
Cab39	0.000278506166518385	-0.0719414195302567
Itm2c	0.550201055232783	0.0135353769726806
4933407L21Rik	0.295617810288101	0.153427057345917
Gpr55	0.168541169497917	0.243471225899508
Spata3	0.171854298541894	0.32165078016655
2810459M11Rik	1.06631946838959e-11	0.464873212071469
Psmd1	0.4271456110655	-0.0190925000731815
Htr2b	0.849092137597656	-0.0740965304332772
Armc9	0.844053802138487	0.00821441970329484
B3gnt7	0.318735525848655	0.216187217344296
Ncl	0.130601286946943	0.047728196748031
Snora75	0.608975135730493	-0.264673385957425
Mir3535	0.467867464106704	0.360007829207318
Snord82	1	0
C130036L24Rik	0.106707275196069	0.256358683992494
Nmur1	0.180285160164446	-1.06218241088978
1700019O17Rik	0.832858681011204	-0.243424308408952
Ptma	0.15266706877487	0.0515141211867562
Pde6d	0.730120091359158	-0.0150515715490865
Cops7b	0.981269476275531	-0.00121859610058377
Nppc	0.0198046705253725	-0.375721157863328
Dis3l2	0.666621599415438	-0.0214559961172996
Alppl2	1	0
Alpi	0.88589813101558	-0.531947025183842
Akp3	0.993270147974413	-0.0510449097867841
Ecel1	0.147665797904341	0.412683748728538
Prss56	0.985949205999555	0.0131803451758851
Chrng	1	0
Eif4e2	0.364006701682924	-0.0355382481337806
Efhd1	0.563104003158189	-0.0351618982450641
Gigyf2	0.0712851594216438	-0.0692271910348694
Kcnj13	0.0822079862681581	1.17805049411446
3110079O15Rik	0.656766376261842	0.360677615193159
Ngef	4.53357852314213e-07	-0.180326754725726
Neu2	0.40283699656866	0.244478730139231
Inpp5d	1.39898934575992e-82	1.20382270720691
Atg16l1	0.548325216527616	-0.0181055681620096
Scarna6	0.893111075117202	-0.0634247269574869
Sag	0.656895091254194	0.0748094587596787
Dgkd	0.831603876409376	0.00558112655595616
Usp40	0.323601908806369	0.0401233209526778
Ugt1a7c	3.50280288870312e-11	1.98551793201576
Ugt1a6b	0.975034177412275	0.189390653011141
Ugt1a6a	0.0378694533572989	0.46102630664449
Ugt1a5	0.993108468468623	-0.0510415044354676
Ugt1a2	0.969453465267753	0.189399617244826
Dnajb3	0.248680505840956	0.225734934057826
Ugt1a1	0.821321792227966	0.766436210792173
Mroh2a	0.710795175627419	-0.386532069018036
Hjurp	0.282947293956672	-0.142165118669565
Trpm8	0.732712130384342	0.169608398445937
Spp2	0.928575879132016	0.0932019973930843
Glrp1	7.86468808591081e-07	2.39471082441133
Gm19589	0.806810949688818	0.333646826067493
Arl4c	0.0469222182128074	0.08624221103962
2410088K16Rik	1	0
1700067G17Rik	1	0
Sh3bp4	0.521459121887175	-0.0292422179667961
C030007H22Rik	1	0
Agap1	0.657501086447594	0.0121936547238578
4933400F21Rik	0.941663194192415	-0.0711221963612417
Gbx2	0.538977881036182	-0.820498761761205
Asb18	0.345848876768243	-0.257118147959105
Iqca	0.955677386713257	-0.00891595714137359
Ackr3	0.212440001213823	-0.098947922727469
Cops8	0.332052255834097	-0.0248884201402543
Col6a3	0.415156904795277	-0.275901476356652
Mlph	1.36291618617596e-08	0.685513343579813
Rab17	0.985275634351072	-0.0510578668283185
Lrrfip1	0.0251953261191909	-0.0733049623108023
Rbm44	0.904105194394341	0.0819676208074568
Ramp1	0.0310717747163584	0.0758620598802171
Ube2f	0.47828479443883	0.0275050966840305
Scly	0.782847371975107	-0.0156579924790523
Espnl	0.543634094248658	-0.329311928997987
Klhl30	0.599018834119537	0.574098311335849
Fam132b	0.0582694001751078	0.828833698108214
Ilkap	0.798761979161103	0.0109107868736479
1700020N18Rik	0.699611215666182	0.34081674722175
Hes6	0.100453859316175	0.14240945105362
Per2	0.00649767977366963	-0.25133495714488
Traf3ip1	0.669318229945268	0.0229368685795388
Asb1	0.885483712484196	-0.00483202398024829
Twist2	0.0770333754661558	0.371218134938553
Hdac4	0.00285878392080423	-0.236761554315854
Ndufa10	0.549683875445564	0.0154365348215087
Mir6900	0.944984414915561	-0.339549292699104
Olfr1414	1	0
Myeov2	0.000357746308681652	0.171996090039458
Otos	0.0874776322693741	0.486949181939332
Gpc1	0.789378996853613	-0.0108111536899232
Mir149	0.857202185579014	-0.140356867522522
Ankmy1	0.83529294754058	0.0714946913007667
Dusp28	0.0298151546251614	-0.11752584666111
Rnpepl1	0.29669067878017	0.0472575250328301
9430060I03Rik	0.352970472555614	-0.365667643832018
Capn10	0.185116965089048	-0.0655521901884756
Gpr35	0.0208051942894419	0.717799843792546
Aqp12	0.681888969425425	0.766454368623214
Kif1a	0.737891337250457	-0.00890167068144712
Agxt	0.952363022776872	-0.291494075817774
2310007B03Rik	0.069831975676678	-1.67484585281549
Sned1	0.216360547129662	0.119513564450864
Mir6901	0.922365800702511	-0.5799715211868
Mterfd2	0.135478748752573	0.0909903503233906
Pask	0.382046446344683	-0.095025906886098
Ppp1r7	0.424409254347524	-0.0278579274048815
Mir6902	0.917221208344097	-0.339574377824684
Mir6345	0.998894875940057	-0.00297640627616722
Ano7	0.0241693952032006	0.940043416058529
Hdlbp	0.0423541549526961	-0.0464013810099275
Sept2	2.91590038673307e-07	0.162346176508647
Farp2	0.670586073636304	-0.0346036571843041
Stk25	0.753362477410194	-0.00607195793573993
Bok	0.04552898971803	-0.0973230606218224
Thap4	0.734377781424166	-0.0198067908998658
Atg4b	0.34732500897332	-0.0287782759909061
Dtymk	0.800455841122933	0.0131823027390106
Ing5	0.284394506832391	-0.057232176118226
D2hgdh	0.355095095575544	0.049069940191186
Gal3st2	0.246178979649578	-0.656202584873621
Gm9994	0.923651257302597	-0.57997336601412
Gm6086	0.489704957577235	-0.341310370418079
Neu4	0.116266576128646	0.109208669750217
Pdcd1	9.52278553863707e-22	3.91674894769105
4930440C22Rik	0.922762805244053	0.477901519833124
Fam174a	0.453648951510033	-0.0295411811560214
St8sia4	0.313971090559366	-0.0558543742496668
4930598F16Rik	0.955257673962007	-0.339537803216192
