Gene	p	FC
D630041G03Rik	0.527099554299848	0.173949322310534
Picalm	0.104673336909048	0.145775477132039
Naa30	0.725094318711564	0.0402256220402269
Nenf	0.887091577612251	0.0131030972087354
Cd34	0.207218850332599	0.12121078727659
Pcdhb13	0.913575087377859	-0.0206232813968521
Tubgcp3	0.590118399991222	-0.0422066890402807
Teddm1a	0.506749046071824	1.32659909763023
Ddx39b	0.176836950721417	-0.0821292780292761
Olfr262	0.76688166567816	1.26513000440291
Brk1	0.067644453894199	-0.128636033264078
Gpr35	0.618804895098408	-0.332075691816574
Tacc1	0.948121435507615	0.00717126262276937
Mbip	0.552864810933361	0.0771905945898341
Spock1	0.860990776049481	-0.0195766991984571
Slc38a10	0.558439525126448	0.0450819973594649
Cdk3-ps	0.814052549006568	0.0834690086028241
Zfp804b	0.366809547087466	-2.10872711997464
Pggt1b	0.761396459574934	0.0888175816903209
Clcn2	0.465026011470354	-0.0661286577340616
Cd84	1.03241005989503e-12	1.88269198222793
Sh3gl3	0.424871410791349	-0.0690316143267082
Ovgp1	0.916847137644345	0.019172776207816
Adcy6	0.486498380461172	0.0885734584523721
Pmepa1	0.00953474199854253	-0.181113390266037
Lrp2bp	0.514006705905484	-0.332514665529334
Spata45	0.469708755840891	0.969254571721749
Pigm	0.970037815054456	-0.00485239992475392
Gm10857	0.154538877065462	0.791361672994268
Olfr99	0.923556050610624	0.265089213239692
Mir5617	0.105517391894428	-0.306811231848228
Rn45s	0.110801950110256	0.771551639211225
Krr1	0.855683920631715	0.0150276023089935
Ank3	0.691704790205358	0.0307137990428015
Anxa1	0.91469615329088	0.0365618139586139
Sfn	0.559038005160073	-0.202041366002744
Icam2	0.577207390885552	-0.195127752369853
St8sia1	0.450268105033985	0.0941940151692058
Dnajc14	0.20538268258985	-0.100889016361573
Selenbp1	0.273510951353282	-0.234071010397059
Pth2r	0.630535440539979	-0.167708533307286
Mif4gd	0.247282105210428	0.146041390951182
Tmbim7	1	0
Nfic	0.0422854230802186	-0.133924533698707
Zfp414	0.492147264596124	0.0914374211336801
Pelo	0.553729632875049	-0.0769963467201798
H2afy3	0.956272182268336	0.020630996480193
9330136K24Rik	0.983416102523614	0.0102948390920665
Rsu1	0.49923736095282	0.0703902106007857
Kif19a	0.0372565019736412	0.484814589346704
1700027H10Rik	0.562615278655332	0.164707164370682
Camkv	0.0224621208614721	-0.151389539915761
Myo9b	0.195740520485938	0.14557214515058
Map6d1	0.211993023871901	-0.0935664942296303
Rsad2	0.0111131057157129	0.827769917728244
Flnb	0.202182268130707	0.138619299123033
Hsd11b2	0.943751516381324	-0.156156862435728
Eif3g	0.132215935845139	-0.187901150955967
BC064078	0.918555065129124	-0.0332643974845656
Prkcsh	0.451122001725371	-0.0622054500429131
Nudcd3	0.154973370277904	-0.0951659673480742
Cln8	0.999402777322565	6.71873522669817e-05
E530001F21Rik	0.490793275510936	0.309399102030068
Rbm48	0.662264836601509	0.0529728891722863
Acvr2a	0.631532531479772	-0.0461543870674131
Sh3pxd2a	0.891321555015888	0.0121855273474602
Gm8096	0.76688166567816	1.26513000440291
Fam132a	0.574270526959497	-0.0762205230548221
4930532I03Rik	0.682245223556528	0.529963899495321
Serpinb6c	0.210571236566981	-1.68186568200503
Lncenc1	0.908159215224865	-0.132513612251412
Prl	0.0049383692092557	-5.57063504611048
Rmdn2	0.988801955372097	-0.00283325818795522
Nek11	0.940475204437769	-0.0251429838465725
Emilin3	0.551141765645521	0.486918241997363
Grb10	0.190986487818347	0.134743917449229
Wwp2	0.710430066174497	-0.0350015395452729
Gm21949	0.000173747077748526	-0.233372950912114
4930503E24Rik	0.962435426778158	-0.0098294148602399
Gm15417	0.52470118831104	0.177035195996431
Ccdc166	0.614348905766221	0.104356196851112
Tgoln1	0.514090385379832	0.0671193209970534
Cebpg	0.195634713921077	0.142623396076509
Pifo	0.55782461770885	0.387715907429968
1700051A21Rik	0.586952114504231	-0.607676099848283
Gna14	0.533604606539796	-0.432290696123519
Nodal	0.729923544644193	0.183034665799772
Tnni3	0.119178733128215	0.866613443033483
Spsb4	0.986690051669991	0.00369509517305839
Trp53inp1	0.106161930468176	0.258972562433347
Sema3f	0.952228063832676	-0.00813187238138098
4833418N02Rik	0.323616057113391	-0.468343566104817
Mzt1	0.23235549228645	-0.0979079855591942
Cysltr1	0.682136232059579	0.28097141857447
Thoc7	0.190987799525511	-0.104352066417582
Lyrm1	0.145636377845422	-0.267962948879735
Slco1a5	0.0575570970862494	2.83148667494157
Pik3c2b	0.206699008910802	0.220046662074087
Plcg2	0.00635532670608858	0.545616297148153
Zbtb24	0.248154950710943	-0.148827650758718
Umps	0.894477775927335	0.0151325006992014
Vwce	0.193167785524634	0.756689080973898
Cpxm2	0.83817879481115	0.0483519032815949
Gstt1	0.987531553999652	0.00238711116028336
Nhej1	0.852306688395294	0.0649944858159055
Tlr8	0.650770183498903	0.542259443114599
Eda2r	0.170909391075909	1.74541346595605
Pacs2	0.354976610905138	0.0951564554454471
Ptgs2os2	0.207960583177265	-1.01937990507072
Hadhb	0.217006840518711	0.284082692631821
Fabp7	0.00459015773535359	0.449684975572579
Msi1	0.367082426135607	-0.0908507093066232
Tmem54	0.0365446245685443	-0.369745951145925
Nsmce1	0.585423680057674	-0.0788281472018563
Neurod2	0.149225813099982	-0.127862214298419
Ceacam19	1	0
Ptp4a1	0.134838443114963	-0.159960049397785
Nfyc	0.714013932750529	-0.0563309649898836
Cldn11	0.00581211350588554	0.251487793893492
Lrrc4	0.00752757676060998	-0.193487750020218
Atl3	0.0241903131031367	0.268065943694167
Nudt21	0.165503006077878	0.615429644284389
Gm16386	0.0410065396865882	0.974750162122932
Mir383	1	0
Impg1	0.140475344147642	0.78562864181235
Krtcap2	0.0608793246292261	-0.215754669707298
Map3k6	0.00193902056863079	-0.611809402130394
Ccdc90b	0.189541503611271	-0.162083816028795
9430037G07Rik	0.162053768736564	1.47815629927065
Glud1	0.177373556288861	0.0785121194647267
Pnrc2	0.865587716682258	0.018640706744842
Spata5	0.863034431924804	0.0256315488361612
Tyr	0.293121290319811	-2.17991395454141
Tlr12	0.00376909647242198	1.02008006004555
1110038F14Rik	0.923393117043573	0.0119876663355243
Efcc1	0.506618580756825	0.133784443766202
Agmo	0.82319504398136	-0.0444855652443518
Cab39	0.163920604889754	0.104968559535717
Epha2	0.780560157163346	-0.0949880622651164
Il33	0.173396536995804	0.101102846047384
Apoc1	0.126638068424707	0.910547198065256
Mybphl	0.386801094741234	-0.955272378624481
Col7a1	0.067149247063688	0.398174757727651
6030443J06Rik	0.566152957137674	1.2651411884634
Slc34a1	0.924273357054918	0.161639535546782
Ankub1	0.853310355376282	-0.0843041144823749
Smco1	0.931951305168675	-0.077608603105058
Slc17a7	0.0543041030611202	-0.177719045815937
Clrn3	1	0
Xlr4b	0.879533905497005	-0.487800759039544
Ifitm7	0.235759019033217	-0.189451565278629
Slc14a1	3.00554435020517e-24	1.42929913281374
Gm13247	0.808414637012437	0.615641867982807
Kcnj15	0.846991762663713	0.543793360919563
Pcp4	0.0749718144567261	-0.150224389519252
Mcmdc2	0.413625536195914	-0.347712766168143
Fbxl8	0.427603036166662	0.274789834398121
Heatr1	0.210781614081967	0.158551617415951
Kcnj10	0.0241590087230985	0.264446073498431
4930455D15Rik	0.76688166567816	1.26513000440291
Zkscan8	0.230644423228914	0.161241666658064
Glis1	0.806949930484394	-0.113789122777219
Bcl9	0.391921249267969	-0.0811506959218218
Fermt2	0.876068269709448	-0.011218679189207
Ccl11	1	0
Tmem38b	0.697731076004874	0.0495035895944926
Insl5	0.357718795076026	0.392704124533559
Dcun1d2	0.080530766814847	-0.122629495181302
Ankrd11	0.740460683496461	0.0809948839927973
Apoc4	0.325189887809563	2.34370699563769
Hpcal4	0.79449592726864	-0.0343065270798643
Bmf	0.00228286540107884	0.686822121152792
Grm6	0.766881217967324	1.26513250657044
Kpna3	0.348043954969743	0.101985268582874
Adra1d	0.102612163584993	-0.185049268576275
Fam166b	0.0345235960856168	-0.46157902659469
Pcdhac2	0.362230064036192	-0.0703425616074113
Fgf21	0.504578790653699	-1.67281404834781
Ccdc77	0.305954472263268	0.182461917364863
Rab32	0.0830240961833301	0.506222614162129
Pik3ca	0.762192534070613	-0.0275517221769233
Aldh1a2	0.650437783641479	0.0774671905811219
Ticam2	0.0192806112880609	1.20615075315083
Gm10371	1	0
Dusp6	0.000444744644866794	-0.365859357986139
Ddah2	0.0345579857501495	0.316563893347067
Slc50a1	0.431173631255763	0.0851691355647693
Vps13b	0.592100379138989	0.0526750915760349
Chrac1	0.844650196725269	-0.0269915245127823
Myom1	0.753428846920019	0.0878130927288627
Gm15694	0.605821732560002	0.38411629609843
Focad	0.956204709537165	-0.00589535725820454
Adsl	0.989283819227631	0.0014621094515087
Fastkd5	0.139460305569939	-0.274570251418453
Gja8	0.965325852964281	-0.109672503857363
Actl7b	0.271093946636682	-1.90341073820356
Trmt12	0.503721406163318	-0.0905391733441193
Sult2a8	0.846954312027449	0.543793361971233
Gprc5b	0.450991128822196	0.0413110098525928
Arid3c	0.624033013426001	0.329892692185057
Cetn4	0.300707419091998	0.225621064480755
Egr1	1.5711264008541e-06	-0.590909470976551
Il7r	0.47594708361923	0.727643318373089
Wdr35	0.765041464777652	-0.0285616965258317
Mcur1	0.00584485306701917	0.383731165194479
Tex26	0.21600352835704	1.0575213182726
Hpgds	1.12301988644242e-13	1.32948337364928
Cyth3	0.844915472299494	-0.0196357741461659
Tc2n	0.4457672126765	0.718085701047148
Klk13	0.92197320964645	-0.417996068471791
Armc12	0.627052326877235	2.05890133008332
Gba2	0.120675748334847	-0.113613958154136
Cyp26b1	0.0905605443923676	0.230654520550513
4933413L06Rik	0.82905544263075	0.543794532751139
Angptl3	0.402397476616207	1.04776463259212
Zfp768	0.743609353572407	0.0428717786891719
Crnkl1	0.558467474039292	-0.0705375779249629
Sdc1	0.174984997243931	0.619562559002097
Bbs9	0.398003938563362	0.102848185832025
Ints1	0.863021964825724	-0.0154814370694339
Ccng2	0.322287486969635	-0.102169249768116
Ciapin1	0.825252668442747	-0.0228116219745525
1600002K03Rik	0.498393831108258	0.17694332827815
Mir7036b	1	0
Agr2	0.92197320964645	-0.41799606847179
Shmt1	0.28236673501312	-0.329807663677483
Trmt61b	0.565782568623249	-0.102169039741546
Trappc2	0.16441974965446	-0.222273880403539
Snord110	0.80393386276354	-1.05731417423202
S100a6	1.84292150586009e-05	0.571866160301491
Hist1h4k	0.76688166567816	1.26513000440291
Olfr1344	0.268324235997295	0.498348388410295
Wtap	0.551038600345127	0.0708944633569789
Zfpm1	0.111269415529604	-0.140421434567504
Pim3	0.40389523021713	-0.0768969166788877
Rsph14	0.370886032364966	-1.28659594967051
Cyp2b23	0.900794956082384	-0.417995820947862
Mfsd7b	0.266982109221532	0.184634952227135
Lyg2	0.474632043770162	-1.96230162739731
Gm11532	0.600833238880846	0.194271208867834
Fam98a	0.404946780813065	-0.0739146076950141
Fcamr	0.780233690234341	-1.18700704353239
Raph1	0.636963674327674	-0.039141511782461
C530044C16Rik	0.891446208912468	-0.107531639494422
Pigo	0.875817336908478	0.0138213504787941
Wfdc2	0.0123281969540707	1.94672238372908
Asnsd1	0.730496586259227	0.0364679965893978
Lrat	0.923344701722427	0.124536683303917
Flywch1	0.0138108781784725	-0.159767662010899
2310015D24Rik	0.641338893470998	-0.4793168085727
Ces4a	0.92197320964645	-0.417996068471791
Zbtb41	0.217775135703791	0.143025964320202
Tmsb15b1	0.140498787718571	-0.641369061865317
Dctn3	0.131190319872885	-0.158340429881428
Nup37	0.981745382845273	0.00528604755804025
Dctn1	0.0142305612450618	-0.151799821730246
Yipf3	0.139807313272853	-0.122078658559518
Dusp18	0.689925905546333	0.0536714667801296
Cdh24	0.978906205710189	-0.0037396024031665
Myo16	0.186187398995749	0.193969864090596
Kctd19	0.846706465633964	-0.171907076228571
Cdkl3	0.31713538631521	0.146310848168769
Xlr	0.534389857561851	0.396407945582335
Hexim1	0.461257544295472	-0.0618167287766095
Peg12	0.878302735407278	0.238101795811563
Fnbp1	0.550695357774215	0.0568620747551855
Oard1	0.486984139128314	-0.0884270513307657
Cyp2c50	1	0
Cux2	0.892614783705318	0.0166098074596428
Cplx3	0.465626604414599	-0.0818361397722099
Mfap1a	0.122885329059023	-0.216112102165362
Mcu	0.167323302899551	-0.114963166209486
Gprin3	0.203873960645591	0.702818848487762
Elmsan1	0.725378085682983	0.0487367728724455
Nucb1	0.574865836150281	0.0478130578988266
2210409D07Rik	0.689136139367349	0.841700391311394
Gmfg	0.47849087922614	0.959017466401815
Ntrk2	0.981722480364152	-0.00223584516088434
Odf4	0.0122904510295839	1.30967625862661
BC048507	0.134607514088518	-0.199875442461817
Stx5a	0.674637377407192	-0.0322295275889486
Ces1g	0.770704528944757	0.662633757773988
Aff1	0.123914289869066	0.20940227934169
Lrrc56	0.757542543599853	0.0774026136341795
Adat2	0.566359766238074	0.107231004983874
Btn1a1	0.342142992118252	-1.16727221151647
Gcdh	0.00171094291557682	-0.313749986128529
Plxdc1	0.491438974736129	-0.0664537332747369
Mbd3l2	0.873410940472933	-0.417999267059529
4930572O13Rik	0.250942989824211	-2.22228864974172
Inpp5e	0.182316412511188	-0.0911636754526127
Ipo11	0.322306718420472	0.0805864077871006
Rnf123	0.276198058029513	-0.0771737951539365
Itgae	0.038984016745424	2.01133936211356
Gpr88	0.138916115036472	-0.17250760931354
Pdcd10	0.517475840210934	-0.0789895848090707
Ddx4	0.844308488375127	-0.0586273433118937
B330016D10Rik	0.268939383401921	-0.293671844857356
Ddhd2	0.408539616137326	0.0767134934656811
Tbcc	0.309906647961174	-0.118721409519557
Otor	0.93757674433104	-0.212572985552545
D430019H16Rik	0.824422468716395	-0.033241186645994
Lca5	0.0270795822187397	0.439978924034505
Fam179a	0.639551552957996	-0.114507403414684
Zfp84	0.772650351525356	-0.0323387044297474
Tnfrsf26	0.85531479080222	-0.318114358313522
Slc9a4	0.103715642209579	0.909615298139238
Fgd2	0.0365405370323799	0.375461422169568
Snord19	0.76688166567816	1.26513000440291
Mir1291	0.689986345108994	-0.370220591857443
Uggt1	0.631648923781699	0.0539351631785705
Efcab2	0.251978711700581	0.312944643269043
Wbp11	0.0621982909593256	-0.107325380294559
Gm10863	0.661267192646071	0.394428898525914
Tubd1	0.624987581344577	0.0922862251033306
Gpatch1	0.892305316119435	0.0116538234535284
Rasgrp3	0.000480117473146054	0.534667621714965
Dpf3	0.751829385166843	0.0979647705356483
Rgs22	0.687411556631962	0.279938577871057
Ptcd2	0.176939056339383	-0.129789172560887
Mmp24	0.00633835929309917	-0.184490975013913
Mrps23	0.81596471947712	-0.0234529533860242
Man1a	0.0410648378912525	0.337431503671297
Taf15	0.542449418141135	-0.0533554161217798
Phtf1os	0.573554016358889	-0.0606225976871065
Pabpn1	0.756459460821452	0.0239058107925098
Mir3060	0.453438777415169	2.23072925149601
Fam46b	0.820578912265068	-0.202632471397717
Cyp8b1	0.897140958380885	0.138944861710778
Chat	0.994270302865092	-0.0019082994615511
Arhgap20	0.327227134057654	0.124786315512137
Gm10069	0.0868256482786215	-1.03536255572598
Chrna6	0.125369573865447	0.828297696919875
Nbeal2	0.122681213770049	0.204754784672946
Phlpp2	0.271304981199057	0.128585733216028
Glb1	0.500473614717136	0.07028783772549
1700034J05Rik	0.766881217967324	1.26513250657044
Churc1	0.419741941532855	-0.106978972688377
Mir6907	0.864088858708244	0.308700657472346
Cenpw	0.729895575112827	0.105975297733699
Npc1l1	0.758747499007781	-0.0784263510580509
Atp5c1	0.0960016287059427	-0.131072900236751
Sprn	0.0611937772872096	-0.161474183063673
Pkmyt1	0.344134157934431	-0.112498842451998
Csf2ra	0.0629399487917755	0.16819690004344
Dcaf10	0.890715378886001	-0.0169122345039817
Gm5105	0.434250653199763	0.685352290917589
Nelfe	0.565064734881318	-0.0629324396223653
Myo15	0.206836743890337	0.8032371973057
Polr3h	0.0374033586778117	-0.296524278534032
Cpn1	0.334431518097805	0.69777866597186
Zc3hav1	0.0251926425637911	0.945873602498074
Tspo2	0.811849474171434	0.381971971368751
Zswim4	0.257981962339211	-0.108651745603992
Csrp1	0.653574114117123	-0.0462341831037414
1700093K21Rik	0.91881736054844	0.0508301972195655
Imp4	0.994759112456461	-0.000895508876101505
Fbxo38	0.579633281966246	0.0562400626309785
Pcsk2os2	0.990779110869546	-0.0020347820155029
2310022A10Rik	0.46410594319958	-0.0660626069448083
Kdm4a	0.459670072105289	-0.0663067287477372
Pkhd1l1	0.954009478180088	0.0485517342079679
Nmur2	0.878474123644664	0.181048173020545
Cdk15	0.754356014838313	0.184083195303018
Tesk1	0.153159792967794	-0.128599916291243
Tnfrsf18	0.56836654313639	0.190074295784681
Tas2r108	0.759758371085121	-1.28474435444892
Fam101b	0.330782202644381	0.126748760705824
AU019823	0.338575172757102	-0.1498077866527
4930417O13Rik	0.0957820631347811	-3.08065883213127
Piwil2	0.082305362357254	0.944780885834045
Ephx2	0.198688721708323	0.164536887352625
Phkg2	0.245455352310736	-0.0952736327949904
1700036G14Rik	0.76688166567816	1.26513000440291
Ccdc162	0.456750493110432	-0.436205309924079
5830416I19Rik	0.864626330735237	-0.12661579472511
Casp6	0.140907220436908	-0.335004900260047
4732491K20Rik	0.44104125401654	-0.176249829802639
2010005H15Rik	0.716327366167354	1.26513601677297
Hsd3b2	0.921972744061844	-0.417998570639316
Nid2	0.000620334937462096	0.704925777474196
F830045P16Rik	0.630610056163568	0.837857852402966
Lair1	3.29092664087195e-10	1.02877782460761
Klra14-ps	0.76688166567816	1.26513000440291
Ppfia1	0.126909430623413	0.197205017449955
Mir3087	0.608216252161326	-1.7088962754576
4933402P03Rik	0.78565846757572	0.981178951502341
Gm4432	0.359032365327851	0.804240570804073
Slc22a5	0.881692125339403	-0.0248275444410586
4933427D14Rik	0.202405112659989	-0.15063575662187
Ercc6l	0.682577053532418	0.745461851359002
Spata1	0.61251089285179	-0.188817729523243
Rhbdd2	0.296746274998847	-0.0700397282612601
Gnb2l1	0.0524653445399218	0.135089158329315
H2-Q7	0.528196895775783	0.265064504688396
Slc1a4	0.111059135128771	0.109384004399237
Tsc2	0.653029986041314	-0.045770319120442
Psma8	0.40711506676583	-0.699188892202018
Mcf2l	0.759194159839108	-0.0302272151438713
Ormdl3	0.832354722110734	-0.0216277746477877
Mir6985	1	0
Cyp17a1	0.950349057336004	-0.221563601885705
Dtx3	0.522368170738993	-0.0406453590305843
Gins2	0.627009260294164	-0.152383846999444
H19	0.219703808503028	1.38687000950183
4930447M23Rik	0.31204242329336	-0.135551837264777
Fbxo36	0.410501095274046	0.272722366290572
Slc39a5	0.308928359508983	-0.40068606573788
Trim12c	0.151905666237772	0.445971751701888
Hist3h2ba	0.7198527965741	-0.0665998005230984
Ttyh2	0.863241930795499	0.0179597422300278
Fyb	2.67240596507845e-07	0.938661018286752
Vps13c	0.245643087361671	0.253071696841257
Rpl11	0.348614151177786	-0.379856160147811
Fbxo2	0.239336258237249	0.122968962613722
Nprl2	0.488753508682621	-0.0743566407806025
Crlf2	0.00257063784357254	0.362104157756159
Xkrx	0.279448527119384	0.304938588249219
Ccdc190	0.0983855282686878	0.235381062639139
Pitpnc1	0.952779939545867	0.00504842469258138
Vmn2r84	0.24150108260139	0.815984845409723
Coil	0.989043220381394	0.00153247681957536
Pxk	0.0380835217512692	-0.150274108656685
Cav1	0.576373167324702	0.0708789927157723
D130020L05Rik	0.752726433142265	0.0814982432181425
Snord35b	0.66462142564053	-0.416497437871785
Bvht	0.618173053955994	0.192447897379493
Pitx3	0.290572499793064	1.78464234642965
Tfdp1	0.515988678760721	-0.0623007086196351
Tbcb	0.169465088213328	-0.142764097691386
Mir6939	0.50598259203562	2.41682185622998
Serpinb5	0.545884891228291	0.713346546560637
U2surp	0.501412377619985	0.0655515562329824
Ttc39c	0.982711057196796	-0.00269315466087947
Anxa11	0.796584959723116	-0.0336109614176799
Nr1h2	0.582677219187236	-0.0427581268314768
Adam29	0.898603905358432	0.543788114147839
2700062C07Rik	0.782209602255794	0.0440348868030006
Hmga1-rs1	0.236599096330657	0.211636112609122
Bsg	0.929881547649198	0.00672279974176034
Dhodh	0.829932171722561	-0.0280719113131074
Hmbs	0.482306511031349	0.116165907614465
Col22a1	0.639661501317539	-0.171500725238747
Celrr	0.668161895897786	0.186148684713384
Lpcat4	0.253680012193964	-0.121684023150994
Dync1li1	0.306363781868592	-0.0654333532454574
Icmt	0.785251702985106	-0.0308012932507324
Farp1	0.611451868423695	-0.0420414641908697
B3gat1	0.0748196547167784	-0.110150381904134
Snx29	0.385214937838158	0.468101655821665
C130071C03Rik	0.422031788112791	0.280981394730257
Mir1956	0.921972744061844	-0.417998570639316
Rcor1	0.0196845300987473	1.032165863093
Prkab1	0.435627226627618	-0.106543744260022
Pcdh19	0.626395428751396	-0.067769798788749
Clvs1	0.933504777459631	0.00873846927037696
B930041F14Rik	0.453672454014772	0.1009432813533
Scaf1	0.347041908654813	-0.0715345847752064
Celf3	0.00703041810050278	-0.142160751409488
Redrum	0.327089504382624	-2.26766383363084
Atp12a	0.433040414584992	-0.83851951242954
Sapcd1	0.455303809843091	0.433847435894771
Ero1lb	0.455120121860602	-0.11451406191156
Apobec2	0.704544872646495	0.349565365303129
Rps14	0.204587555559709	0.15450111782958
Plod2	0.877406615838107	0.0411333576641516
Cdc37l1	0.62789387360563	0.0370598209902891
Ccz1	0.507793127504283	-0.0605076797938896
Nol12	0.465972580515589	-0.0849599953267855
D830031N03Rik	0.740010507483765	0.282480682369602
G630090E17Rik	0.909781310566955	-0.164746913852647
Ncapg	0.790154124089103	-0.195431334275989
Gm5868	0.290767561088263	2.21331973722046
Stat5a	0.0126609010058967	0.704374518490953
Elovl7	0.0250949968511054	0.277886143922729
Ints7	0.713857661736019	-0.037543520671755
Atp6v1c2	0.104244214781105	-0.601002775183652
1110020A21Rik	0.0760221594511903	-1.12587036683884
Enpp7	0.921972744061844	-0.417998570639316
Grin3b	0.300102384769194	-0.286529464602038
Tuba3a	0.515339278974011	-1.61454619806044
Pcf11	0.99208685250081	-0.00117578427371801
Man2b1	7.00311370213375e-15	0.638964808161492
Arpc5	0.465319150103111	-0.0645364930535999
Cacna1a	0.561374272750962	0.0458584369716745
1700028I16Rik	0.921972744061844	-0.417998570639316
Zfp608	0.098375902841049	0.291475207420057
Zfp872	0.674759610247562	0.890962806755839
Cyp27b1	0.401547345681517	-0.491642547886651
Gfra1	0.016804937228182	0.310737352529021
U2af2	0.146229588953021	-0.154957952582533
Rtl1	0.185024719588776	-0.193013771866019
Pgm3	0.0282578616193138	-0.225285303362294
Sin3b	0.324681329048154	-0.0712072055341351
Ammecr1l	0.278594261763681	0.154252172148005
Cldn34c1	0.623998165503267	0.549250960499752
BC037032	0.496651007581442	0.291208992754122
Nfkbiz	0.605923062352906	0.0924112848002
Ublcp1	0.213204995401583	-0.145915260830807
9230117E06Rik	0.460603260407534	-2.1718812082247
Dok6	0.490625264520259	0.408425915806338
C7	0.508787109793747	-0.284335895030555
Hbs1l	0.137505926221419	-0.121581817860827
Daw1	0.188405179936924	1.36899568548181
Mir142b	0.429975224015066	1.52786721718627
Plpp1	0.434449833839487	-0.0749524502706329
Cenpv	0.316462927408995	-0.167266023242636
Pax4	0.697633009577988	-1.27303773066428
Ushbp1	0.775728186286504	0.0560362314913786
Mir6975	1	0
Cd163l1	0.0524325946704731	-2.99481046506591
Sh3yl1	0.117219722065006	-0.223158940984099
C920009B18Rik	0.0989769910215396	2.81895269152856
Oasl1	0.555454198760233	0.3752506707659
Mir7676-1	0.810289960687722	0.543795200042188
Mir5119	1	0
Rsf1os1	1	0
Sdcbp2	0.756163643565091	0.100402365911035
Pebp4	0.454025357225684	-1.20999535010089
Tpmt	0.890309179200837	0.0231009301384631
Snord65	0.551174311870766	-1.03419787813514
Adgrb3	0.499820821460122	-0.0477260106681653
Ier5	0.0056065982410509	-0.344691481704022
Frmpd1os	0.824328441435544	0.726271335072655
Ssc5d	0.897859271444303	0.0246615568652017
Slc19a1	0.696102744706496	0.0438426532614769
Mcat	0.178618400505506	0.178802639192722
Pramel1	0.707080473003798	0.808175897740399
4930509J09Rik	0.921972744066689	-0.417998570613276
F13a1	0.71380680883469	0.152579264617354
Sh3tc2	0.539847271945502	-0.1566912912606
9330159M07Rik	0.515292111369708	-0.39548563130281
Pdcd2	0.519739436972678	-0.0890298294200799
Kcnmb1	0.364632549516333	0.360664050502261
Spice1	0.988951649596276	0.00179144101475856
2210406O10Rik	0.930741965229526	0.0299009013592139
Ibtk	0.214798446529721	0.140645217715375
Urm1	0.456138618098368	-0.071795962501277
Mbd5	0.912708966740194	0.011215830398679
Krt83	0.77860280141972	-0.618332791233653
1810041L15Rik	0.572134854189193	-0.0730086290832502
1700028P14Rik	0.563122724866966	0.232749328323935
Pnn	0.386800081751928	0.084918257661214
Gm12191	0.440892573618012	0.125990075813606
Tgm2	0.00235242777350334	0.352320197893104
Zfp560	0.233657332545004	-0.244870180526125
Ifi47	0.438878469626301	0.37189661646716
Cst3	1.09905787583245e-05	0.361418463604685
Sp9	0.236466959753818	0.222031469079409
Srrd	0.0759962378154194	-0.196926208967478
Slc25a48	0.753931830290625	-0.400438109501155
Slfn9	0.0754429170823084	2.82374273882945
Gm27775	1	0
Rmnd1	0.576275825068661	0.0909938336361101
Mir8118	0.766881665673501	1.26513000442895
Bace2	0.877982325156024	0.0333399837536499
Pomgnt1	0.199849710675697	-0.090065069951001
C130074G19Rik	0.0141607838047422	-0.206521720437116
Lamb2	0.0818623967981019	0.151503454204596
