Gene	p	FC
Timp1	0.4777769994438	-0.152196784466316
Uxt	0.95952878689682	-0.00688352114470758
Cnnm3	0.976769343031466	0.00123439684992235
Lman2l	0.912350496220582	-0.00600256637870499
Mcm3ap	0.0986050255803542	-0.0711338291743075
Pcnt	0.262624784451559	-0.0523888190911218
Ftcd	0.936663844029175	0.0706659649580024
Mxd1	0.487546562284005	-0.0540116827409067
Gmcl1	0.480311461535544	-0.037236383433221
Snrnp27	0.585509994369174	0.039511790897677
Oas1c	0.223369958490012	0.31078957070661
Oas1h	0.69819527673748	0.78957516207573
Ocrl	0.00377595259592911	-0.122570875915962
Calm1	0.722478024366598	0.012339406972446
Agpat3	0.69228108719352	-0.0105720478934619
Slc26a3	0.0568454165206336	-1.00972062203985
Sema6b	0.921376733895899	0.00520802713578067
Uhrf1	0.621088274245357	0.116026413786309
Dpp9	0.544683061882903	0.0306035554973722
Ramp2	0.30567733866488	-0.122339040833542
Lsr	0.165105872473582	0.231489353215053
Gramd1a	0.415023701216213	0.0360341446605644
Hpn	0.00586154435403883	0.469173438614638
Gabrg1	0.0911673949973255	-0.163088414926723
Ckb	0.319539084361174	0.0714126519961923
Sp1	0.283024479593577	-0.0751943208392766
Itgb7	0.997515694657456	-0.000634317741375387
Myg1	0.859778624232199	0.0131322976385062
Rarg	0.362131879441674	0.0829814842358687
Pfdn5	0.99843831507903	0.000170517258462541
Efnb2	0.62642602548394	-0.0273232881272527
Rrp15	0.592294695371552	0.0419131022196517
Rnd2	0.933023082594848	-0.00687956860555591
Srr	0.0216000454392303	-0.135109717924006
Sync	0.120680991736144	0.346169484892605
Fndc5	0.692874128525923	-0.0286156449278497
Acp5	0.02061721719164	1.10763815405775
Cnn1	0.322757747952957	-0.427340058766829
Fbxo9	0.780997055891394	-0.0141269436956674
Vps50	0.776429210004739	-0.0114659313373588
Hars	0.594676651998443	0.0265326468529764
Zmat2	0.952484203194575	0.00287292281842926
Ube2c	0.383944257450384	0.447053271113409
Smg5	0.37810690003481	-0.0290157861549811
Cct3	0.0402533376835247	0.122586520127409
Glmp	0.183488438872593	0.071411354320102
Mef2d	0.987574277051301	-0.00063525263525524
Tmem79	0.446631101316827	-0.199991948976131
Snd1	0.509498453058781	0.0296788649037674
Col18a1	0.602733476358552	0.0583043881170915
Slc19a1	0.780151120927171	-0.021317010163546
Kpnb1	0.0601617690120792	-0.0518578410815871
Npepps	0.20840399527969	0.0433082319371035
Tbx21	0.644504896126954	0.364966455887268
Mrpl10	0.987870249124925	-0.000892420684817926
Cyp51	0.000411853071324894	0.251881461883864
Tcf25	0.91715398053736	0.00441348269318254
Tubb6	0.134830791888292	0.183021502444505
Def8	0.727256606517579	-0.0135836223565662
Meox1	0.653822823767207	-0.128094765169822
Sost	0.339217749610262	0.271606423126646
Nkx2-1	0.216627968600301	-0.360986316709805
Pax9	0.705856989621094	-0.493031836567237
Irx2	0.913707727306208	-0.0199386908134594
Col1a1	0.073812836495523	0.506253321560176
Itga3	0.680850120077414	0.0258014308580934
Sgca	0.911328155004978	0.0502984600144518
Dlx3	0.652372857369526	0.327700045448856
Foxm1	0.400274796454753	0.152140932377063
Itfg2	0.0408814248027956	0.1199594763496
Nrip2	0.743987852079358	0.024691702501955
Tulp3	0.512376782192035	0.0407644140531936
Gtf2h4	0.129930048517565	0.120902012842942
Tubb5	0.0970093565396952	0.0992932447854491
Ell2	0.92843556662885	0.00697591469570333
Jup	0.383700375356582	0.0652300173595837
Fkbp10	0.0560439637147857	-0.236049909449552
Klhl10	0.128115197484458	0.368186796991294
Mnx1	0.89019671356822	0.308675177886299
Nom1	0.758357006181448	0.0143534244218368
Ergic1	0.522316739308079	-0.0208678537951646
Tnk1	0.385455050203475	-0.626711773011629
Acap1	0.748353018734084	-0.13851677065838
Tcea3	0.749176596005819	0.157226286539277
Csn3	1	0
Ifrd1	0.427610676829102	0.0432531634222332
Stk38l	0.534044676766294	-0.0308019343660601
Brpf1	0.619526391417179	0.0243138707353457
Akr1b3	0.719906405536214	0.0244299546790881
Hoxc13	0.972869532709931	0.308683234719453
Hoxc8	1	0
Hoxc6	0.276013196857592	1.2811461774225
Gstt1	0.701701021159565	-0.0412963250732654
Gstt3	0.673578990068124	-0.0877519340524636
Ddt	0.495417347535222	0.0675713610298924
Tat	0.49206016435234	0.579311038845134
Marveld3	0.406407822874752	-0.285807136942272
Ddx18	0.251462077546189	0.0668855710467368
Ubl3	0.77844520214183	0.0109401712947527
Gramd3	0.00614682287805823	0.183024316543641
Eef1e1	0.0534045670183832	0.145846014136033
Akt1	0.575509801195218	0.0241305210466459
Cldn15	0.758338415429108	0.159978995810703
Il16	0.637423368481296	0.0568892668675956
Tcirg1	0.338575842214759	0.0751173736415702
Naglu	0.656156931693623	0.0387383550706811
Coasy	0.236318733025448	0.0909633692460704
Smo	0.124387833066596	-0.13197947188425
Tspan33	0.898821648105923	-0.00792893664597633
Crnkl1	0.624656944460378	-0.0273460466731334
Rin2	0.151941592728433	-0.0981046717693395
Folh1	0.212488074769944	-0.121138868301492
Chordc1	0.480704211773332	0.0672036891557189
Rtcb	0.589705178860299	0.0305999289091865
Pwp1	0.496407511286881	-0.0445808811135049
Fbxo7	0.521152840965989	-0.0266606978331634
Capns1	0.195259532267987	0.0808070362367291
Lrp3	0.293963225893492	-0.0415691416570956
Evx2	0.405426208355703	-0.303731484121217
Hoxd13	0.793876634412778	-0.337777046298486
Folr1	0.0345229386938855	-0.611367549923501
Clpb	0.267907097832504	-0.0461127057742174
Sept7	0.236329344864391	-0.0794218236505837
Zdhhc4	0.207513045874031	-0.080686769837331
Rac1	0.970275120560167	0.000968396508932732
Nup214	0.273979847576951	-0.0527356080016879
Aif1l	0.988240564773001	-0.00155858518984018
Cpa3	0.0886161386276418	-2.21696135778074
Ltbp1	0.518248105882351	0.0579239040251165
Ugp2	0.98531267895416	0.000791641303102619
Kcnh6	0.536691523092667	-0.0830157486367229
Trmt1	0.646281623540589	0.0202809739061538
Nacc1	0.462600432755575	0.02435383754109
Nfix	0.439292769921627	-0.035309699384165
Slc1a5	0.0464082381599502	-0.301559209491055
Uba1	0.876139205189709	0.0051374128485278
Vwf	0.141301411742128	-0.215682095683573
Siae	0.344096560817883	-0.0580198223266348
Vsig2	0.10087674904994	0.154498135664995
Esam	0.0263694649698322	0.174008726956382
Spa17	0.805318859209859	-0.0468054451059355
Fam50a	0.168439407667312	0.0827058838149706
Emd	0.059798250268982	0.108457396443956
Taco1	0.986172687135636	0.00126992528773491
Grik3	0.0116966999094041	-0.132071261882327
Gria3	0.665786839637417	-0.0285313952780087
Npas1	0.492910689555142	-0.0628466162554921
Sipa1l2	0.640062598226601	-0.0302441791278353
Ap4e1	0.43809935036491	-0.0621039231565564
Blvra	0.596784233920487	0.0410677042425969
Pdzd4	0.269981534842696	0.0549291332146595
Srpk3	0.47441844612434	0.0740924542276567
Idh3g	0.684545961852897	0.0207655685423239
Pnck	0.696925395989452	0.026212426954891
Ssr4	0.0789125915157221	0.125653341938567
Bcap31	0.211369398580677	0.0840137885973414
Fam98a	0.371938011784258	0.0388058314650764
Ltbp2	0.406293335351725	-0.150207852140972
Kmt2a	0.606945275780655	-0.0467446320238509
Ift46	0.549455842047022	-0.0343204381243448
Tmem25	0.201024632843386	0.0663499015207404
Cd3g	0.22081778139452	2.33887524295763
Trappc6a	0.412419075957068	0.110667634917487
Supt6	0.0187208273250465	-0.0704229736242219
Spag5	0.375381615235419	0.0805693172041938
Foxn1	0.21217106336631	-1.29265567912583
Unc119	0.404625595389171	0.0655262671696266
Rab34	0.97798097757475	0.00260755040651309
Sdf2	0.349599935565186	0.0644355123159126
Ccne1	0.432400622758705	0.0508776515593541
Hsf2bp	0.514107136593904	-0.290067603364462
Bbc3	0.747949824897979	0.0412176942655409
Mybpc3	0.739288587352176	0.0597735139225745
Psmc3	0.13851080384715	0.0886739186474894
Acp2	0.963696519121749	-0.00163863968594432
Rapsn	0.127988528009905	-0.58194571399423
Slc39a13	0.441588228327998	0.0449245830760664
Celf2	0.74541416173219	-0.0242155835524973
Nr1h3	0.294405468994219	0.137512508113825
Ddb2	0.735110647278353	0.0272182106207499
Spi1	0.0740414654543063	0.298670996809237
Sf3a1	0.750056942154322	-0.0123495765209108
Stat6	0.0643506397160363	0.12013551631125
Clgn	0.99750739858698	-0.000229677454344898
Napsa	0.0813668169934288	0.330041668079191
Vrk3	0.521270554160757	0.0400041847318916
Smg9	0.921824453800231	0.00534406042172989
Paxip1	0.170790213468844	-0.0566407692720136
Rmnd5a	0.45639236509465	-0.0379036624451927
Mov10	0.115362998288046	0.140435839423791
Ppm1j	0.510090501727271	0.188148536052522
Rhoc	0.846966609013844	-0.0167500802783738
Prr27	1	0
Tead3	0.759169211935995	0.0421196054891689
Ppard	0.595222923239593	0.0327279953781629
Def6	0.478006848223361	0.114752460990932
Peg3	0.167350447229923	-0.103067909256284
Zim1	0.436757303908392	-0.119215769627466
Metrn	0.821281153944938	0.0322824409864258
Lmf1	0.389074110837327	-0.0501401458701575
Ciao3	0.937834155843449	0.00487285526848406
Angptl4	0.77476991603166	0.0623705302447082
Dbf4	0.194703214181126	0.221024021423543
Daxx	0.779296217676912	-0.0157189041407781
Cd320	0.968706003519365	0.00282006396210732
Ipo4	0.289021730827374	0.0479491361876544
Tm9sf1	0.737788045646036	-0.0149055396709256
Rec8	0.618121098960058	-0.324644548119445
Irf9	0.0234878773086065	0.302261594578184
Gmpr2	0.609214522523084	0.0294766373806101
Mdp1	0.0494850447732493	0.121391195481624
Dhrs1	0.261128625265004	0.0624945270852887
Ncan	0.494118073104168	0.0435443249912464
Tmem161a	0.562668818600747	0.0349266931727836
Armc6	0.0391232789673481	0.13704869860868
Borcs8	0.0281024720993285	0.139704885692131
Slc25a42	0.920457453961639	0.00528853321961798
Snx9	0.239877898863847	-0.0818631709780278
Ranbp3	0.678943568601688	-0.0223178290837137
Ndufa11	0.535194633604281	0.0555133019335578
Bmp8b	0.761570486255575	0.11924165414986
Nr2f6	0.993096329736339	0.000931529249901294
Use1	0.452533715956935	0.0581229515379575
Ocel1	0.122138822526842	0.117068489147716
Dyrk1b	0.215078330552682	-0.0862551594089083
Braf	0.165238356543625	-0.102175544162468
Ndufb2	0.76530958689607	0.0175589928863178
Hltf	0.132503110360964	-0.088204517523447
Prpf6	0.46310318234335	0.0278832566046558
Rgs19	0.156079651664172	0.108686876842074
Rgs20	0.923213720146479	-0.00656768495513892
Abhd3	0.80316488766935	0.0129982973132696
Snrpd1	0.321000271100115	0.0710601666772017
Tchp	0.25016434662773	0.0852516017413634
Tiam1	0.124887041992756	-0.0900396932130932
Tsc2	0.697108340412593	-0.0133115737637026
Rpl3l	0.689653182075326	-0.174093359715511
Slc9a3r2	0.406599524683956	-0.0591237012726391
Puf60	0.419526735599409	0.0456393854789813
Golga2	0.531713311033533	0.0201071392664229
Uck1	0.539906100419997	0.0361785671144669
Scin	0.814951321568491	0.108191459354361
Ikzf4	0.345023126087091	0.0536537983624044
Mien1	0.140793878075791	0.151256899417692
Pon1	0.548020598127027	-0.490787432825996
Axl	0.309290747321483	0.0465222699189945
Tgfb1	0.510394704717344	0.0733778735941653
Ccdc97	0.0389061794234495	0.114684329015855
Zfp40	0.206102933356157	-0.150241846770384
Akap8l	0.34375754643136	0.0408454075129449
Shh	0.033579171293283	0.274826811528312
Pdcd2l	0.385457653795177	0.0655946008064742
Gtf2f1	0.520396074411598	-0.0325390865317136
Clpp	0.696124968249985	0.028200478010152
Alkbh7	0.905612585443511	0.0117637954593094
Pspn	0.644497591936796	0.189844701923274
Dennd1c	0.0709646152067361	0.411210942316818
Med6	0.760828395459616	-0.0195977888618288
Prkd1	0.161310021531962	0.102267365686952
Lcp2	0.0780869336700591	0.221344993484214
Cse1l	0.10748990520695	-0.0654209101594486
Naa20	0.94063625210777	0.00333627496225002
Prkra	0.877355636967937	0.010034249967555
Fkbp7	0.0967499730962307	-0.295163323050951
Plekha3	0.263839197870461	0.0570570682477989
Ykt6	0.0814077509905452	0.0795185488012285
Baz1b	0.58602190111842	-0.0235335849470478
Pex6	0.269151101128964	0.0715441355000442
Mrpl2	0.602667833503636	0.0481057611019195
Mea1	0.838328928323684	0.0152514469634532
Gnmt	0.987080870497832	0.0034180911677511
Grin2d	0.872733076954774	-0.0109244899261572
Kdelr1	0.573737470901662	-0.0262596107809601
Tmem143	0.176354575171801	0.0983564866309662
Pdxk-ps	0.700104795881892	0.267504436382971
Ggct	0.413701655918851	-0.0624775941020081
Jag2	0.245486463873457	0.0633356778371555
Btbd6	0.525876483924311	-0.0405687883565227
Nudt14	0.256067783076749	0.156483610609192
Epdr1	0.507863270384168	0.0315518657580568
Flii	0.258563984342418	0.049930782823653
Top3a	0.542338246809146	0.0522045250787941
Atg4d	0.336972337010895	0.0653699155094998
Qtrt1	0.0309522270971254	0.18633148225666
Plin4	0.10908887352029	-0.582573479254579
Hdgfl2	0.149237174622263	0.075295481603446
Chaf1a	0.460548885026937	0.105716568188564
Adprh	0.769837982756765	0.017123175037259
Tmem39a	0.860280985260748	-0.0136640376007557
Timmdc1	0.924350219493567	-0.00604652981677451
Pla1a	0.229981257814681	-0.283332779830055
Mcm2	0.948402444400827	-0.00714384863723704
Tpra1	0.39544608435255	0.0527432624119317
Nab1	0.18655453009548	0.0859255185086041
Adgre5	0.0281533679283621	-0.20680507195323
Il17ra	0.0139289728334492	0.232352461949562
Lamb1	0.954286829338426	-0.00337446742102308
Kcnn1	0.136587953502212	-0.102713987085475
Arrdc2	0.0985079127651123	0.231321292584784
Ppp1r17	0.884960442584388	0.0185218614075356
Cd36	0.525795657470257	0.130541414210455
Map2k7	0.0850524968964136	0.0644050639852944
Timm44	0.211906062243737	0.06257701045238
Ap2a2	0.941633756595188	-0.00282972574279099
Pnkp	0.237259156269154	0.0919218378057986
Med25	0.51264664460427	-0.0300260264675517
Bcam	0.373424814225625	-0.0831831984022481
Clptm1	0.88441904395232	-0.00650999079554348
Relb	0.700355751674286	0.0443675148976583
Tomm40	0.0691623017464662	0.108657975695084
Apoe	0.889950831220064	0.0097902793530991
Apoc2	1	0
Hbp1	0.746186395673791	-0.0192344002969011
Prkar2b	0.461318958080491	-0.0558081463145783
Cdkn1b	0.855070909228274	0.0118999995557122
Klf4	0.0825774215791035	0.370704453539107
Ap1m1	0.457365123215656	0.0316611910946604
Rab8a	0.0781843959930229	0.0850491764158965
Hmgn2	0.913890683261273	-0.00698186916192698
Fam32a	0.972578152615571	-0.00176179909341838
Elf3	0.965714042854662	-0.0403195219261994
Cyp2c29	1	0
Stard3nl	0.817673832563137	0.0115013346433426
Stk11	0.139514463332778	0.0688483153197907
Efna2	0.41935734709472	-0.0811339489426458
Atp5d	0.46861140469869	0.0548388452567075
Ppp5c	0.612224161999242	0.0260049758569787
Cdk12	0.221125481655392	-0.0871920262943907
Lipe	0.0900238654703931	0.133001487518634
Pafah1b2	0.385298620961091	-0.0336628161591486
Tbc1d8	0.643964830567481	-0.023435778305795
Cnot11	0.891614633800175	-0.00791966672853656
Slc2a3	0.0225918122867944	0.0725902326092428
Foxj2	0.320343126522532	-0.0512483168471537
Sri	0.411376381806093	-0.0348648455462248
Dgcr2	0.889831904779582	-0.00512905042564054
Irf3	0.797008028901085	0.0210338651805807
Bcl2l12	0.314437657940266	-0.196668520811654
Zfp959	0.19230463000846	-0.134145569184782
Mpnd	0.224309982460686	0.0802393947506543
Sh3gl1	0.236194319647957	0.0775083759620577
Ebi3	0.0874842131095953	0.571340084254698
Yju2	0.924933340820049	-0.00867538001485935
Ranbp2	0.17492765632473	-0.104313060463348
Edar	0.0896505773657253	-0.729670902578767
Grk5	0.233457699102811	0.0770653926096772
Dvl3	0.288772332539514	-0.0585290127682466
Abcf3	0.287824721849061	0.0483055771430321
Eif2b5	0.181356367633386	0.068290195103436
Cyth2	0.262937087637972	0.0745534768671044
Sult2b1	0.656786729605319	-0.0634111919546037
Car11	0.270764066474457	0.0648304323230905
Dlgap1	0.376613723668691	-0.0425078626556111
Plag1	0.0115852837482543	-0.333400088923855
Hck	0.143945386505203	0.257092777076931
Mrpl4	0.747697927212996	0.0232422969374456
Keap1	0.0858569714989398	-0.0834529374398831
Ap1m2	0.347497249710555	0.255093829536877
Glg1	0.822503941992777	-0.0058752988167878
Atp8b3	0.713105618589582	0.140016883154159
Btbd2	0.678307707646006	0.021188011775492
Csnk1g2	0.455781330423939	0.0392723806493735
Abhd17a	0.477795929794234	0.0586866985393819
Mob3a	0.313612254935092	0.12503375617488
Cacnb3	0.590732401081985	0.0334957285327622
Ccdc65	0.469026306639255	0.0687908027432688
Fkbp11	0.64893531629677	-0.116605768973238
Ddx23	0.0958188110783956	0.0647547622626513
Pld3	0.959943043967684	0.00290884763799823
Grik5	0.590282314132792	-0.0305446561145002
Cd79a	0.230533864184711	0.585127703928358
Rabac1	0.438109677430321	0.0628767491193463
Etv3	0.189126847103902	0.0626787400705793
Prkcsh	0.016715178549645	0.117205799040873
Elavl3	0.123606251159772	0.050978470755524
Rab3b	0.395210740992206	0.0689371877046134
St8sia6	0.0786918361952104	-0.210635395015354
Fcgrt	0.225777121272982	-0.137225754296117
Nosip	0.731392047025843	0.0226202135490735
Pih1d1	0.0460276793990839	0.1864230207858
Rps11	0.447546260369498	0.0617609490181688
Supt5	0.659518756261974	0.0129769179260907
Dll3	0.744738921514323	-0.0751565162536857
Paf1	0.725164461271159	0.0175841524458252
Timm50	0.00850466838790312	0.194272125856997
Med29	0.732295158014662	0.0321915252265104
Bicd1	0.400284269563228	-0.0894518941739139
Ncstn	0.258704784388895	0.0464349939904971
Pex19	0.578690066333469	-0.0210825692167942
Phyhip	0.992067380575382	0.00052888325485871
Crhr2	0.841249696783126	-0.0309387025017035
Inmt	0.0137820964258839	-0.788477750028191
Cyp4f18	0.45457477148373	0.268025259578377
Impdh1	0.731012217334569	-0.0185889693766068
Psg18	1	0
Dusp3	0.773127825061941	0.0125622007379521
Prodh	0.378944689376653	-0.0667815918020325
Ess2	0.340481318462971	0.0672701895318013
Slc25a1	0.670692232493363	0.037702051152316
Dgcr6	0.413756669240235	0.0627839667739145
Ddr1	0.788262954377463	-0.0170210516718957
Ier3	0.264697093931078	0.123987819724257
Fosb	0.0925917202736719	0.380348606487434
Klc4	0.0878687503929222	0.120681316004057
Ercc1	0.047656794361546	0.127273591811852
Cyp17a1	0.970134480251949	-0.0323061903131537
As3mt	0.748406449276095	0.0280000394039204
Homer3	0.577834136606101	0.0600800258740506
Crtc1	0.5854167552443	-0.0219884230515531
Rnf215	0.435192998442936	0.0460539252772765
Sec14l2	0.686916735568295	0.0190262576284107
Aven	0.981835054149736	-0.00223288155242772
Cp	0.758568343557296	-0.0505869908459245
Crot	0.369012509696546	-0.0456222094178548
