Gene	p	FC
Gsn	0.29170042514406	-1
Stom	0.750652547550578	-1
Dab2ip	0.0856467868283566	-1
Ttll11	0.745658431417993	1
Mrrf	0.647376193574446	1
Grb14	0.249943347224522	-1
Rbm18	0.940336431503421	-1
Lhx6	0.540586345983431	1
Gca	0.924516206847532	-1
Morn5	0.420872045362903	-1
Ndufa8	0.962116211072267	-1
Ifih1	0.705942320220703	-1
Slc4a10	0.696208844857532	1
Psmd14	0.350219674094933	1
Strbp	0.0309538393427745	1
Wdr5	0.828482431313226	1
Brd3	0.915911775262384	1
Egfl7	0.905229093847174	-1
Agpat2	0.951474700726495	-1
Notch1	0.0154407016547136	-1
Sec16a	0.616650622989508	-1
Inpp5e	0.682724171592866	1
Pmpca	0.645939802217735	1
Entr1	0.908184377461528	-1
Card9	0.353665316372728	1
Gpsm1	0.503599111087346	-1
1700019N19Rik	0.925831579354152	1
Nacc2	0.206288589886761	-1
Camsap1	0.961323006965385	1
Lhx3	0.774191946966336	-1
Fcna	0.934137819550789	1
Tmem141	0.915941357785739	-1
Ccdc183	0.18027417034221	1
Mamdc4	0.342487440670778	-1
Traf2	0.599121945422233	-1
Lcn12	0.95475481999397	1
Abca2	0.237073554065542	-1
Nmi	0.441941240582541	1
Neb	0.847371767939905	-1
Sapcd2	0.966487939706256	-1
Uap1l1	0.300432965278873	-1
Dpp7	0.895606963973509	1
Grin1	0.498850923755154	-1
Arl6ip6	0.691952940890115	1
Lrrc26	0.61006923110535	-1
Tmem210	0.257366771319123	-1
Anapc2	0.988134783947242	1
Ssna1	0.996107827226459	1
Fam166a	0.733113976769069	-1
Rbms1	0.67471661125337	1
Itgb6	0.144263492326357	1
Arrdc1	0.261911268298671	-1
Zmynd19	0.764987851504868	1
Dph7	0.928534890025684	1
Pax8	0.55809899475679	-1
March7	0.602112202055259	1
Psd4	0.966959573426394	-1
Ly75	0.130627527796505	-1
Il1f5	0.70371553407957	1
Hnmt	0.667971316787904	-1
Baz2b	0.245697588576441	-1
Wdsub1	0.692344356435143	1
Dapl1	0.394834077633721	-1
Pkp4	0.647336807027126	1
Galnt3	0.728713541462547	1
Nup35	0.504719454063308	-1
Dusp19	0.744625593547387	1
Nckap1	0.499725667233173	1
Frzb	0.750448215419819	-1
Dnajc10	0.812583305763337	1
Itprid2	0.993891022997215	1
Itga4	0.799478333823878	-1
Slc25a12	0.778460947457376	1
Ube2e3	0.773899091400287	1
Dync1i2	0.603846147955602	1
Cwc22	0.982835205400994	1
Cybrd1	0.523282013963506	1
Zfp385b	0.327703474903975	-1
Hat1	0.399084201913564	-1
Xirp2	0.615105362722771	-1
Stk39	0.785134939519863	1
Cers6	0.279815570488248	1
Abcb11	0.758163243829655	1
Ssrp1	0.759613680010692	1
Dhrs9	0.568921184872454	1
Lrp2	0.802441509164625	1
P2rx3	0.464201217848527	1
Slc43a3	0.00312904420422292	-1
Slc43a1	0.225072951523064	-1
Timm10	0.909952937396456	-1
Ube2l6	0.897434230376104	1
Clp1	0.30394664030225	-1
Med19	0.891862399704053	1
Tfpi	0.872570778989045	-1
Fastkd1	0.691750822108941	1
Itgav	0.810967164552512	-1
Phospho2	0.919306524379878	1
Zc3h15	0.735488050069882	1
Mtx2	0.9107388382398	-1
Atf2	0.337587166678822	1
Chrna1	0.325298161212517	-1
Ola1	0.349965025792045	1
Sp3	0.249570002516171	-1
Itga6	0.869351506725127	1
Kif18a	0.375636262911183	-1
Fshb	0.903454316890629	-1
Arl14ep	0.733810214789187	1
Slc12a6	0.365834336279658	1
Emc4	0.86158452301722	-1
Katnbl1	0.696128892367861	1
Nop10	0.765004240696119	-1
Lpcat4	0.857596392019582	-1
Ccdc34	0.652133754561859	1
Lin7c	0.123937270515145	1
Commd9	0.983156482985316	-1
Traf6	0.270357267070682	-1
B230118H07Rik	0.646489505327682	-1
Dnajc24	0.428508285849494	-1
Elp4	0.262343760604837	1
Pax6	0.774860556144559	-1
Eif3m	0.127481922352536	1
Prrg4	0.537938711249404	1
Depdc7	0.737733334048398	-1
Tcp11l1	0.978146474827379	-1
Cstf3	0.515571015117622	1
Hipk3	0.224970894907782	-1
Fbxo3	0.669973273113768	-1
Caprin1	0.65198468378136	-1
Nat10	0.826610535441832	1
Elf5	0.580785571283606	1
Cat	0.791416065015057	1
Pamr1	0.0160094138899464	1
Trim44	0.111390539336182	1
Api5	0.353472384927184	1
Ttc17	0.752308290309069	1
Hsd17b12	0.901318842947327	1
Alkbh3os1	0.853891911686096	-1
Ext2	0.567455474238554	-1
Gatm	0.616626055583408	-1
Sema6d	0.54981264899391	-1
Myef2	0.203497752160702	1
Slc12a1	0.468302314254744	1
Dut	0.650122593906931	-1
Fbn1	0.819610829645993	1
Cops2	0.153963738298116	1
Galk2	0.530088713653367	1
Fgf7	0.230973261523023	-1
Fam227b	0.0990796783032543	1
Meis2	0.97393516345127	1
Cd82	0.0342815973356428	-1
Tspan18	0.255941638845013	-1
Slc28a2	0.308917150549864	1
Syt13	0.488853206292607	1
Chst1	0.81826507438458	-1
Pex16	0.761211019064807	-1
Mapk8ip1	0.259235497939998	-1
Duoxa1	0.89811406991159	-1
Sord	0.184804271078276	-1
Creb3l1	0.840826297171753	-1
Patl2	0.648659249028693	1
Eif3j1	0.083089088062464	1
Frmd5	0.327263381845968	1
Mdk	0.636105807648713	1
Wdr76	0.83158366321975	-1
Harbi1	0.946139548656923	-1
Atg13	0.883689165927842	-1
Hypk	0.510203602724019	1
Ell3	0.439631472822135	-1
Arhgap1	0.200149225429966	-1
Pdia3	0.894618649432894	-1
F2	0.873372604777455	1
Lrp4	0.989978575401549	-1
Map1a	0.16779846265289	-1
Arfgap2	0.195646529283002	1
Pacsin3	0.262223119913444	-1
Adal	0.937714645843351	-1
Hao1	0.747980520612909	-1
Tubgcp4	0.827650162953478	1
Lamp5	0.254870024720154	1
Ubr1	0.630482093249674	1
Snap25	0.619473713000592	1
Mkks	0.650689017338499	-1
Jag1	0.735756660947285	-1
Slx4ip	0.492921273052764	-1
Mtch2	0.327537264113964	1
Cdan1	0.801401026546005	1
Haus2	0.889113953483817	1
Lrrc57	0.877335180157661	1
Snap23	0.427572035436691	1
Zfp106	0.161361137795075	1
Vps39	0.598599871590213	1
Ehd4	0.27785147054662	1
Itpka	0.150933765508551	-1
Ltk	0.759820044024741	1
Tyro3	0.86878249052178	1
Ubox5	0.716392469748711	1
Oxt	0.154666337680363	-1
Ptpra	0.334029584279573	-1
Rtf1	0.823760346383283	-1
Ndufaf1	0.369216809731203	-1
Nusap1	0.635610200698931	1
4930402H24Rik	0.320053821982904	-1
Atrn	0.120825168426787	-1
Chac1	0.406732597042405	1
Dll4	0.0229993126667305	-1
Spint1	0.272715205634291	-1
Gfra4	0.125251332936765	1
Ppp1r14d	0.724884590013122	-1
Adam33	0.149552529715525	1
Siglec1	0.493311270340974	-1
Rad51	0.892195474237977	-1
Rpusd2	0.136552556543803	-1
Knl1	0.915256507449604	-1
1700037H04Rik	0.252212638415418	-1
Spef1	0.0699892124649622	1
Cdc25b	0.177821664369069	1
Knstrn	0.448267468760189	1
Ivd	0.581013662249559	-1
Smox	0.774217087134736	-1
Adra1d	0.846487961821972	1
Rassf2	0.852333713045509	-1
Slc23a2	0.58852102701536	1
Tmem230	0.27740907871318	1
Pcna	0.982327121994708	1
Fsip1	0.542661199701251	1
Gpcpd1	0.182686207295845	1
Rasgrp1	0.867016813343715	1
Fam98b	0.719521194597728	1
Chgb	0.91011242994153	1
Spred1	0.766289478840977	1
Mcm8	0.942702582313261	1
Tmco5	0.675251252929039	1
Fermt1	0.90784989039896	-1
Crls1	0.862919024875044	-1
Bmp2	0.251106770344604	-1
Slc27a2	0.583370994992683	1
Hdc	0.270805878755158	-1
Gabpb1	0.799971317652073	1
Usp8	0.272357764433164	-1
Usp50	0.455823574522074	-1
Trpm7	0.576588598719951	1
Sppl2a	0.122722465061099	1
Stard7	0.054929945498361	1
Dusp2	0.848955972278807	1
Fahd2a	0.699288956313654	1
Mrps5	0.76312392675658	1
Mal	0.781654139662554	-1
Prom2	0.377211570749538	1
Mall	0.431984323967964	-1
Nphp1	0.367237433407945	-1
Bub1	0.358577276775046	1
Acoxl	0.406665434275161	1
Bcl2l11	0.561383134347785	1
Ndufaf5	0.812729281601126	1
Fbln7	0.185479577720569	-1
Zc3h8	0.249647662523228	1
Ttl	0.585843933208047	1
Polr1b	0.244064060598247	1
Slc20a1	0.651655986107162	1
Il1b	0.734191726212804	-1
Il1a	0.793081422598072	1
Pdyn	0.920728171637437	-1
Tgm3	0.07083263456678	1
Tgm6	0.849177216150195	-1
Snrpb	0.643269978462585	-1
Nop56	0.573996231415443	-1
Idh3b	0.829959765615571	-1
Cpxm1	0.584149826637425	1
1700020A23Rik	0.707224462777865	-1
Vps16	0.258694951733397	1
Lpin3	0.563960411968859	1
Otor	0.957910682444148	1
Pcsk2	0.762110660674707	1
Bfsp1	0.873983366250984	1
Rrbp1	0.235044189845783	-1
Snx5	0.704445717847471	1
Mgme1	0.25303861546058	-1
Kat14	0.657533667922628	-1
Polr3f	0.934766698693442	-1
Rbbp9	0.94824477416614	-1
Sec23b	0.839793907427473	-1
Dtd1	0.538370594732416	1
Xrn2	0.117022666902554	1
Nkx2-2	0.568067076856503	1
Cd93	0.617328947713173	-1
Napb	0.978786601034054	-1
Gzf1	0.747099227877124	1
Cst3	0.885201434875372	1
Acss1	0.406432397779408	-1
Gins1	0.689084370156264	1
Nsfl1c	0.287555067622356	-1
Sdcbp2	0.685818540772619	1
Snph	0.401096104733593	-1
Fam110a	0.83428151041392	1
Angpt4	0.0448791158107128	1
Slc52a3	0.97711483817165	-1
Tbc1d20	0.906010378461465	-1
Rbck1	0.417326879465933	-1
Tpx2	0.209173611814996	1
Pdrg1	0.471922902565203	-1
Ccm2l	0.76660928423112	1
Kif3b	0.119806738167389	1
Dnmt3b	0.171753239453082	1
Mapre1	0.993949996179108	1
Bpifb2	0.710464409131116	1
Bpifa1	0.470985827137261	-1
Bpifa5	0.903454316890629	-1
Bpifb1	0.699181849935287	1
Cdk5rap1	0.341138507940344	-1
Snta1	0.950186660783731	1
Necab3	0.29620081977054	-1
E2f1	0.263843829234875	1
Fam210b	0.94697517452623	1
Aurka	0.58077857985845	1
Cstf1	0.456740481644528	1
Pkia	0.0583829802288482	1
Stmn2	0.572444284111815	1
Rtf2	0.832888560059538	-1
Fam209	0.813893006062149	-1
Tpd52	0.253796728987323	-1
Pag1	0.839277407754582	1
Rae1	0.411870457655748	1
Rbm38	0.523165996616161	-1
Zbp1	0.551777123682321	-1
1700021F07Rik	0.832339140247397	1
Rab22a	0.557831931300455	-1
Zdbf2	0.0113889117469883	-1
Stx16	0.177136158875592	1
Gnas	0.694493873766222	-1
Edn3	0.523001111243763	1
Phactr3	0.765496669552662	-1
Fabp9	0.903454316890629	-1
Impa1	0.213768341338833	1
Fabp5	0.658530864854137	-1
Snx16	0.360507063848247	-1
Chmp4c	0.977458137155964	1
Ptpn1	0.768896460299772	-1
Nfatc2	0.146395660259241	-1
Atp9a	0.15837760023139	-1
Sall4	0.69132332092804	-1
Lrrcc1	0.232865561291015	1
Zfp64	0.748802465579092	1
E2f5	0.229475815815471	-1
Car13	0.934247185672031	1
Car1	0.639531041007968	1
Car3	0.482577704106757	-1
Dok5	0.805475667648539	1
Car2	0.474418734716683	-1
Psma7	0.847792429136472	1
Ntsr1	0.346528761562416	1
Mrgbp	0.444924712748434	-1
Col9a3	0.750467192984476	-1
Gid8	0.45520516927893	1
Nkain4	0.547122740841018	1
Arfgap1	0.296754190137769	1
Chrna4	0.200645712157825	-1
Srms	0.423217380871502	-1
Helz2	0.625834691627611	-1
Stmn3	0.653517381561279	-1
Zgpat	0.784857070711162	-1
Zbtb46	0.550217192151446	-1
Oprl1	0.81553591274185	-1
Pcmtd2	0.915114913959705	1
Raly	0.82596714828185	1
a	0.96675211721207	1
Ahcy	0.707363720475445	1
Itch	0.455857519678631	1
Armc1	0.312843741242974	1
Mtfr1	0.719225349020979	-1
Map1lc3a	0.940212518748544	1
Ggt7	0.96358335856222	1
Acss2	0.33795987894299	1
Dnajc5b	0.516065009520904	1
Gss	0.524348836948298	1
Procr	0.160587019878388	-1
Mmp24	0.145435146789598	-1
Eif6	0.997211012721104	1
Hps3	0.629364856782495	1
Nfs1	0.66796021152287	-1
Rbm39	0.208346915512718	1
Epb41l1	0.650621886167794	-1
Aar2	0.938432730228758	1
Tbl1xr1	0.0762857393557624	1
Ndrg3	0.277373561224139	-1
Dsn1	0.858679742675169	1
Sla2	0.566192705054629	1
Rab5if	0.505106038802311	-1
Samhd1	0.76075891923888	-1
Rbl1	0.962181486964292	-1
Rpn2	0.962957810095795	-1
Ghrh	0.130763134370683	-1
Src	0.262362795141665	-1
Ctnnbl1	0.860914283610322	1
Tti1	0.791688101506094	1
Rprd1b	0.633007086975623	-1
Ralgapb	0.890357618098644	-1
Fam83d	0.481548919873722	1
Dhx35	0.437873192823398	1
Ccn5	0.59260263539718	-1
Skil	0.147266626440671	1
Slc2a10	0.672691644630903	-1
Zmat3	0.829802655540625	-1
Pik3ca	0.533299478114911	1
Zfp639	0.241787636893991	1
Mfn1	0.869007803569811	1
Gnb4	0.480706448535392	-1
Ocstamp	0.875949446112909	-1
Actl6a	0.713927897850794	-1
Ndufb5	0.0917324605104133	1
Pex5l	0.680914369028113	-1
Ccdc39	0.96578891641653	-1
Ttc14	0.511719044136041	1
Ncoa3	0.775795036695734	-1
Dnajc19	0.819038968681469	-1
Fxr1	0.70231834396799	-1
Mecom	0.536711393162662	-1
Slc2a2	0.138024288359719	-1
Tnik	0.409773900133356	1
Pld1	0.161835330168541	-1
Nceh1	0.675577573208173	1
Ect2	0.697333265237772	-1
Lrrc34	0.353311518084275	-1
Sec62	0.434163663249886	1
Dcun1d1	0.533702363658135	1
Mccc1	0.269822903785386	1
Acad9	0.299780213575328	1
Anxa5	0.40207370885507	-1
1810062G17Rik	0.661778329746478	1
Exosc9	0.766080866219538	-1
Ccna2	0.738054198930336	1
Trpc3	0.304444419515485	-1
Il21	0.810232436474549	-1
Spata5	0.42952989191446	1
Slc7a11	0.758267622372462	1
Rab33b	0.81231787028972	-1
Cog6	0.395482631781585	-1
Stoml3	0.522326890865473	-1
Ufm1	0.339341375063648	1
Trpc4	0.779599104600732	-1
Postn	0.93585055024906	-1
Supt20	0.441885462370802	1
Exosc8	0.940617592714824	-1
Sucnr1	0.823386017037049	1
Mbnl1	0.728571396383211	1
P2ry1	0.605670430505042	-1
Dhx36	0.6960225746219	1
Gfm1	0.517029730690185	-1
Mfsd1	0.654936325883793	1
Il12a	0.888537459715632	1
Schip1	0.611669511955145	-1
Ift80	0.713569424265529	-1
Kpna4	0.598718194010874	-1
Ppm1l	0.69175406163108	1
Nmd3	0.959890007947437	1
Sis	0.828642444048027	-1
Bche	0.434890857732491	-1
Ccna1	0.834321136302558	1
Smad9	0.77227329064595	1
Dclk1	0.795181468331998	1
Nbea	0.383732277452628	-1
Tm4sf1	0.756947305606048	1
Tm4sf4	0.825417221705613	-1
Wwtr1	0.751898888919941	-1
Ppid	0.0573124330599931	1
Pfn2	0.556441964662097	1
Tsc22d2	0.534803553192135	-1
Serp1	0.792810158142683	1
Etfdh	0.444001839099617	-1
Eif2a	0.908197437474949	1
4930579G24Rik	0.571736886707982	1
Mme	0.816837344008188	-1
Slc33a1	0.670515805281484	1
Gmps	0.0408009937695195	1
Vmn2r1	0.692641351442564	1
Kcnab1	0.092979761929509	1
Ssr3	0.347809988483862	1
Ccnl1	0.968997812043818	-1
Veph1	0.535197460498537	1
Ptx3	0.658926332079326	-1
Shox2	0.042336647583087	-1
Serpini1	0.75630614752789	1
Pdcd10	0.28777789726146	1
Wnt2b	0.466892766534219	1
Ptpn22	0.194891325856678	-1
Dclre1b	0.41682460499733	-1
Olfml3	0.15063505868067	-1
Syt6	0.355738303926685	1
Nras	0.254901551126864	-1
Sike1	0.798217444379291	-1
Sycp1	0.842296036951311	1
Tshb	0.615259317815777	-1
Tspan2	0.70967448039927	1
Ngf	0.253388077532743	1
Vangl1	0.334896225485895	-1
Casq2	0.118181253687627	1
Cd2	0.913510570989282	1
Ptgfrn	0.479061484614847	-1
Gdap2	0.785070109601432	-1
Spag17	0.942024872408099	1
Tbx15	0.418774167138252	1
Hsd3b6	0.688774050785154	-1
Hao2	0.433540701580531	1
Hmgcs2	0.310951393445807	1
Reg4	0.969026495450965	1
Notch2	0.634432927420207	-1
Sec22b	0.451774813292114	-1
Slc25a54	0.0963633697638104	1
Prpf38b	0.739054452163624	-1
Stxbp3	0.90520520093162	-1
Gpsm2	0.546793163748455	-1
Clcc1	0.747078259738848	-1
1700013F07Rik	0.593052344593395	1
Sypl2	0.407811174139944	-1
Ampd2	0.514841051442719	-1
Gstm4	0.573676826939454	-1
Ahcyl1	0.799257782838292	-1
Slc6a17	0.79890722004317	-1
Kcnc4	0.881203716506584	-1
Slc16a4	0.602548313103447	1
Dram2	0.988200722218431	-1
Dennd2d	0.934002483869143	-1
Chil6	0.872659386515856	-1
Ddx20	0.435900688103971	1
S100a11	0.341656445559371	-1
Npr1	0.0152392301080937	-1
Slc27a3	0.347460792361412	1
Ints3	0.99032333483673	1
Rab13	0.762917179861154	1
Crtc2	0.648137689808988	-1
Jtb	0.88457869050015	-1
Creb3l4	0.855176261786078	-1
Nup210l	0.819783425001161	-1
Tpm3	0.510491881928106	1
4933434E20Rik	0.639456445635943	1
Hax1	0.739443215139011	-1
Il6ra	0.590930720718742	1
Chrnb2	0.736771900979938	-1
Adar	0.611180510666549	-1
Pmvk	0.638065808128837	1
Slc50a1	0.978636244817274	-1
Efna1	0.663170829737507	1
Gask1b	0.875246728959749	1
Tmem144	0.568047613799474	-1
Slc35a3	0.375908615660114	1
Sass6	0.364709928968519	-1
Lrrc39	0.746367062903037	-1
Vcam1	0.00246130778778092	-1
Extl2	0.706855501988592	1
Olfm3	0.91609194092186	1
Col11a1	0.37774730823551	1
Neurog2	0.421987441957882	-1
Larp7	0.923744738247486	1
Ndst4	0.523465043840875	1
Ndst3	0.565181848192117	-1
Prss12	0.911965945846875	1
Rnpc3	0.106862612469328	-1
Cyp2u1	0.144445047172948	1
Hadh	0.479296666710054	-1
Lef1	0.418327500667268	-1
Trim2	0.241259235945371	1
Mcub	0.804644128335865	1
Tlr2	0.542107564632906	1
Sfrp2	0.720864154128386	-1
Casp6	0.290592592460579	-1
Plrg1	0.753866302766823	-1
Pla2g12a	0.7341337896128	1
Fga	0.793229836180175	1
Lrat	0.8149270786839	1
Npy2r	0.305777752808883	-1
Gucy1b1	0.529766175111496	1
Snx7	0.650654558627907	-1
Asic5	0.886622129435766	-1
Gar1	0.604967036655488	1
Tdo2	0.799928289395467	1
Rrh	0.116059153140295	-1
Ppa2	0.579331506995774	1
Ctso	0.476475378597013	1
Ints12	0.268150705528757	-1
Egf	0.454427651077717	-1
Gstcd	0.868218051983211	-1
Pdgfc	0.522555389741132	1
Glrb	0.819534709607667	1
Pitx2	0.798382212856133	1
Enpep	0.206805966044177	-1
Alpk1	0.946627857813369	-1
Aimp1	0.974000539869182	-1
Tbck	0.361547025761152	1
Dkk2	0.768494438571732	-1
Papss1	0.845037850764893	1
Kcnq5	0.598778945956793	-1
Fubp1	0.922354254766019	-1
Dnajb4	0.803443728734551	-1
Ptgfr	0.706052579567628	-1
Ifi44	0.0203136022018804	-1
Efna3	0.968268424014743	-1
Efna4	0.861532225583718	-1
Adam15	0.670992559935314	1
Zbtb7b	0.952291945915355	-1
Cks1b	0.871871680567088	-1
Thbs3	0.819688541104215	-1
Gba	0.76368263317435	-1
Scamp3	0.639023254413952	-1
Hcn3	0.728746637454759	1
Ash1l	0.862249757492582	1
Rit1	0.86188549930829	1
Arhgef2	0.726550033633288	-1
Khdc4	0.676464189049372	1
Lamtor2	0.817044901242776	-1
Lmna	0.874235738155175	1
Sema4a	0.0841394537897325	1
Pmf1	0.751018419051828	-1
Iqgap3	0.751512012627427	-1
Gpatch4	0.74398067546912	1
Naxe	0.694738923182731	-1
Sh2d2a	0.775565122023371	-1
Ntrk1	0.321586244591279	-1
Pear1	0.811915126168407	-1
Cd1d1	0.641588216836304	-1
Dclk2	0.444082461838257	-1
Lrba	0.502918808681209	1
Rps3a1	0.310797105425711	-1
Sh3d19	0.643326351772284	1
Gatb	0.709860808780786	1
Fbxw7	0.0869826381973697	1
Fmo5	0.903299485424584	-1
Chd1l	0.135684256950824	-1
Acp6	0.412352636273358	1
Gpr89	0.654409855573561	-1
Rnf115	0.834817075346084	1
Polr3c	0.206778725839778	-1
Nudt17	0.51971430975603	-1
Pias3	0.978511939088257	-1
Pex11b	0.154391191835768	1
Polr3gl	0.591320623701466	1
Rprd2	0.988934054112218	1
Tars2	0.764346499552486	-1
Ecm1	0.997948530671591	1
Ctsk	0.13116088267334	-1
Mettl14	0.964076262249018	1
Bnipl	0.568669211759411	1
Myoz2	0.207999713989397	-1
Bcar3	0.0428911082174253	-1
Gclm	0.531739002281788	1
Abca4	0.391230236123216	1
Pip5k1a	0.349739849340481	1
Abcd3	0.56385308541244	1
F3	0.214341820257319	-1
Tmem56	0.690286659581557	1
Rwdd3	0.14201782085842	1
Ptbp2	0.535703726174507	1
Snx27	0.743255983331537	1
Celf3	0.905607103861729	1
Adh5	0.57931594585572	-1
Riiad1	0.836973954012684	1
Mrpl9	0.805595358508913	1
Oaz3	0.960362318318247	1
Them4	0.654959045196665	1
Them5	0.337095279000116	1
Rap1gds1	0.256943315148289	-1
Rorc	0.943219193208643	-1
Tspan5	0.560157789552998	1
Eif4e	0.293870879524622	1
Mttp	0.580377880021706	-1
Dapp1	0.783629727254914	1
Ppp3ca	0.516092772551852	1
Nfkb1	0.748207206821737	1
Manba	0.568541477644661	1
Cisd2	0.563161562620697	1
Bdh2	0.488825405738476	1
Tacr3	0.00598857962790897	1
Wls	0.698239980241488	-1
Rpe65	0.095782262462016	-1
Depdc1a	0.950700797117099	1
Lrrc7	0.795840381780362	1
1810013D15Rik	0.768067558893136	-1
Cth	0.886848254440135	-1
Zranb2	0.48278998439125	1
Lrriq3	0.432220454857105	1
Adgrl2	0.821717166696476	1
Dnase2b	0.92719322862304	1
Uox	0.810588743698424	1
Rpf1	0.153076006087205	-1
Spata1	0.461699214915865	-1
Ctbs	0.395110828102753	-1
Bcl10	0.782227433368095	1
Ddah1	0.856174063418622	-1
Ccn1	0.0773222670332841	-1
Col24a1	0.136192676820895	1
Cryz	0.422249758913544	1
Asph	0.953171402513463	-1
Trp53inp1	0.203807543720775	-1
Ccne2	0.476707038129442	1
Gem	0.0240227779789881	-1
Cdh17	0.197096936868196	1
Fam92a	0.668252407228163	1
Pip4p2	0.303642205370173	-1
Calb1	0.379437898668657	1
Decr1	0.333882744092674	1
Nbn	0.457575270280191	1
Mmp16	0.900835187697296	-1
Cpne3	0.625985051428479	-1
Rmdn1	0.47388610150296	1
Tmem68	0.573080225251684	1
Tgs1	0.554356883398393	-1
Rps20	0.0445160383818251	1
Atp6v0d2	0.731335229057376	-1
Ubxn2b	0.940506803754371	1
Nsmaf	0.797633014674342	1
Faxc	0.51650065610515	1
Coq3	0.202329622190305	1
Pnisr	0.238177699234022	1
Sdcbp	0.714125822786993	1
Tstd3	0.477302906736693	-1
Ccnc	0.972815188071616	1
Clca1	0.723146328091328	1
Odf2l	0.431333925381381	1
Fhl5	0.208989825954412	1
Ndufaf4	0.311573692218441	1
Clca3a2	0.885024584478664	1
Spaca1	0.920314994432139	1
Lmo4	0.254505183811862	1
Gbp3	0.655092762146358	-1
Gbp2	0.72455465330656	1
Gtf2b	0.810918315873865	-1
Pdlim5	0.454360564020849	-1
Rngtt	0.601135084179638	1
Ube2j1	0.603146448996324	-1
Rragd	0.0756735934195537	1
Gabrr1	0.98356326539716	-1
Casp8ap2	0.671762837111937	1
Map3k7	0.885922091220944	1
Epha7	0.762470445650332	-1
Akirin2	0.7092836527276	-1
Rars2	0.307275228328846	1
Slc35a1	0.443454681265154	-1
Cfap206	0.851299696841971	1
Smim8	0.20298114069158	1
Cga	0.578396394520133	-1
C9orf72	0.645254428703107	-1
Aldob	0.842672236119764	1
Rnf20	0.261237961387285	1
Ppp3r2	0.0873658240612357	1
Smc2	0.711382123262495	1
Polr1e	0.983726013514543	1
Exosc3	0.685445853052023	1
Stra6l	0.364458169152833	1
Tmod1	0.452231112686284	1
Xpa	0.766992285343537	-1
Ncbp1	0.517428293910449	1
Trmo	0.912880593984064	-1
Hemgn	0.729499614208452	1
Anp32b	0.985346008448296	1
Nans	0.628263083456966	-1
Coro2a	0.643967411428034	-1
Col15a1	0.896307405198737	-1
Nr4a3	0.2610899567296	-1
Erp44	0.729619144796779	1
Invs	0.678471293127736	-1
Tex10	0.603201251616708	-1
Tmeff1	0.50577092042299	-1
Cavin4	0.272513514383347	1
Brinp1	0.87687063327641	-1
Fmn2	0.0783928458776511	-1
Kif12	0.477037989962233	1
Zfp618	0.0472304355494749	-1
Slc44a5	0.493678296655457	1
Tnfsf8	0.548654427728597	-1
Tnc	0.188710430283003	1
Txn1	0.966919383584759	1
Svep1	0.177603474135889	1
Pappa	0.377724765913004	1
Astn2	0.0153474251293092	-1
Ptgr1	0.988527898828098	1
Ugcg	0.833514878622221	1
Ptbp3	0.620423755435792	1
Hsdl2	0.948249424844607	1
Snx30	0.438618465694459	1
Zfp37	0.644053547149656	1
Wdr31	0.508535887330408	1
Bspry	0.809958197812555	-1
Alad	0.709766458183227	1
Pole3	0.758073359026141	1
Kdm4c	0.366924723372025	-1
Dmac1	0.644761999980947	-1
Ptprd	0.214672484358303	-1
Mpdz	0.707634238519394	-1
Zdhhc21	0.697061679171292	1
Aco1	0.507125820708851	-1
Smim27	0.86708414826113	-1
Smu1	0.582714467403174	-1
Dnaja1	0.161806792996724	1
Aptx	0.235370688940991	1
Slc44a1	0.645733056711352	-1
B4galt1	0.623164006651944	1
Fktn	0.510719462762309	1
Bag1	0.923415777085768	-1
Tal2	0.737557469570364	-1
Chmp5	0.866624749035591	1
Tmem38b	0.968155742077739	-1
Nfx1	0.240277310958726	1
Rad23b	0.379488468712607	-1
Nol6	0.134135614750225	-1
Elp1	0.890901311884445	-1
Ubap2	0.0684581569728901	-1
Epb41l4b	0.769638103091419	1
Dcaf12	0.982908096478712	-1
Ubap1	0.708124153448348	1
Kif24	0.173449392087852	-1
Fam219a	0.246676386377882	-1
1110017D15Rik	0.949386470134008	-1
Nudt2	0.977528388273155	-1
Cntfr	0.0696374195638446	-1
Enho	0.68438912383599	-1
Dctn3	0.10291648144016	-1
1700022I11Rik	0.437111257730187	1
Vcp	0.377522160684612	-1
Fancg	0.0590489188725858	1
Pigo	0.414075685195741	-1
Stoml2	0.725153450941585	1
Unc13b	0.0168498504801444	1
Atp8b5	0.439981853708109	1
Tesk1	0.86713322186698	-1
Cd72	0.625277955664493	1
Sit1	0.938083681443665	1
Ccdc107	0.798436132019552	1
Car9	0.901815754544097	-1
Tpm2	0.259758314068935	-1
Tln1	0.0200695696329082	-1
Creb3	0.807594117804882	1
Gba2	0.752136678782961	-1
Rgp1	0.785596109389507	-1
Npr2	0.331378873414333	-1
Hint2	0.836012741129765	-1
Spaar	0.600038133554338	1
Reck	0.976032829255159	-1
Clta	0.514623193698995	1
Gne	0.798277985566413	1
Glipr2	0.853827110945707	-1
Snapc3	0.930302116553915	-1
Psip1	0.5480774451281	1
Bnc2	0.587818708873108	-1
Sh3gl2	0.883514433073779	1
Plin2	0.594676620146944	1
Rps6	0.821129190436358	1
Mllt3	0.571706411568994	-1
Hacd4	0.417347159324658	1
Usp24	0.916203241041467	1
Plpp3	0.523457482938243	-1
Prkaa2	0.49087484395847	1
Dab1	0.784338728853878	1
