"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"Gnai3"	1588.23087768846	0.148166618863965	0.0409047489875511	3.62223513238176	0.000292068454195014	0.00196679768901055
"Cdc45"	54.2710123680207	0.147421344912294	0.170281629651086	0.865750141188846	0.386627196577771	0.602623974905429
"H19"	11.7173939491351	3.43628933308878	0.578280258015222	5.942256000374	2.81125925470582e-09	6.90840931665672e-08
"Scml2"	19.9635146981399	0.0863748371961755	0.163948622201643	0.526840884883691	0.598304088309141	0.780497422550506
"Apoh"	23130.7367054997	-2.20195077606223	0.514538356331068	-4.27946867122466	1.87340004467872e-05	0.000184389317661026
"Narf"	1523.13492394125	-0.228486587598647	0.0636891702343423	-3.58752652543498	0.000333829781066862	0.00221040975376793
"Cav2"	862.622829665569	0.540560096457458	0.101716998143859	5.31435361170355	1.07036588155817e-07	1.90579194333629e-06
"Klf6"	828.305845310149	0.221531613057987	0.166072089853323	1.33394848739271	0.182220739267126	0.366470610712223
"Scmh1"	699.876899275893	-0.0100709543084425	0.0510611481443882	-0.197233213008927	0.843645040842606	0.933161769512795
"Cox5a"	2134.66561829704	-0.209698317298143	0.0700964256845444	-2.99156933110755	0.00277547506829854	0.0132009154682156
"Tbx2"	48.3633546864406	0.33476652841442	0.148246897350537	2.25816886826878	0.0239351333658288	0.0781566747425977
"Tbx4"	4.43685398128341	-0.408953106363498	0.274692167972272	-1.4887687165685	0.136548282809849	0.298429830644003
"Ngfr"	78.0625373162228	-0.164624274060884	0.187197539319258	-0.879414733011652	0.379176446678715	0.595334704696867
"Wnt3"	26.8002085621016	0.0797952260637653	0.173150330310434	0.460843626002351	0.644910799689309	0.813777376278641
"Wnt9a"	149.56030955291	-0.33335976329835	0.129241565123774	-2.57935411861572	0.00989852572631085	0.0380215974561292
"Fer"	374.82118501136	-0.272989825976812	0.052311176746718	-5.21857551204753	1.80304467215669e-07	3.05137920173915e-06
"Xpo6"	1968.29076550172	-0.00754604042301093	0.0270180544201468	-0.279296218212664	0.780017508292171	0.89897366597563
"Tfe3"	854.063374302279	0.14553586408208	0.0550439534367262	2.64399366316185	0.0081934190060469	0.0325357048684056
"Axin2"	406.504414041588	-0.0693899750613087	0.0725791083619844	-0.956059899705985	0.339041972765999	0.553633576809857
"Brat1"	457.866368066352	0.0282472180771428	0.0540487010368049	0.522625290437741	0.601235037471319	0.783053011391692
"Gna12"	2466.34835287537	0.251555009968672	0.0609597582844909	4.12657492496441	3.68206077469056e-05	0.000331723678179889
"Slc22a18"	1389.21531551423	0.960641262870296	0.233186387320198	4.1196283964518	3.7948391564256e-05	0.000339443998928648
"Itgb2l"	31.4556122611865	1.46229179541072	0.861450148288553	1.69747697915644	0.0896065197931469	0.218630941879253
"Igsf5"	325.325841266185	-0.804149101101294	0.240433803643875	-3.34457588290031	0.000824084826509623	0.00476069900159554
"Pih1d2"	34.2463342041833	0.19111335598906	0.165581105386682	1.15419785091271	0.248419063468134	0.452892003618687
"Dlat"	2202.74500649452	-0.259157731245433	0.0615199832880423	-4.21257805016026	2.52472431660381e-05	0.000239207290458905
"Sdhd"	4001.91449632146	-0.125863368579262	0.0685941079994213	-1.83490058038693	0.0665204216745137	0.174006747745287
"Fgf23"	4.1774038140323	-0.262405839185402	0.307601904410937	-0.853069618303937	0.393620698424823	0.609585431206271
"Fgf6"	0.0148951306067361	0	5.46379713860977	0	1	NA
"Ccnd2"	920.086058442844	0.120303486000712	0.19369787476505	0.621088311612283	0.53454151930433	0.733945352038125
"Gpr107"	1166.34126573008	-0.0680207034644802	0.0310715855166133	-2.18916100783177	0.0285851395962568	0.0898873939436796
"Nalcn"	2199.56744738238	-0.318951744611278	0.0565035073515579	-5.64481320826333	1.65360683936078e-08	3.47011318038511e-07
"Btbd17"	115.537012869893	-0.323992942345433	0.108924332648968	-2.97447718490568	0.00293488279833264	0.0138106009694589
"Slfn4"	14.8466522380104	0.199316357465845	1.15111605778289	0.17315053171071	0.862533106194617	0.942544290963203
"Th"	18.930080001771	-0.25144161560946	0.153981276543033	-1.63293629754517	0.102482395121716	0.241628381223953
"Ins2"	0.324449713805764	0.0937676183181216	3.12794108271714	0.0299774247143647	0.976085057545945	NA
"Scnn1g"	7.20978891266937	-0.517640679128524	0.315584719095929	-1.64025901067528	0.100951324318181	0.239042817811886
"Drp2"	1427.28583708688	-0.0921174702693931	0.0523536345957969	-1.75952387987192	0.0784885678690261	0.197262608597321
"Tspan32"	13.5692244146245	1.61385451461424	0.508102032583232	3.17624101287152	0.00149196941691998	0.0078675404572926
"Lhx2"	763.341396590669	-0.178030748919903	0.0916496562675681	-1.94251409301687	0.0520748955256404	0.144157959988
"Clec2g"	0.557696695671687	0.560092650143418	1.65065799861758	0.339314776660273	0.734372612105948	NA
"Gmpr"	1021.2214609665	-0.302655165049618	0.051477447502099	-5.87937397318072	4.11821004527585e-09	9.79986291259261e-08
"Glra1"	1.8565721208538	0.45026673943008	0.47154659261374	0.954872215138471	0.339642322213331	0.554052436677312
"Mid2"	583.154069399139	-0.056875898101274	0.0608397207861921	-0.934848111830623	0.34986658095541	0.565172946636097
"Trim25"	1226.44577188707	0.799196976433398	0.0967025536943692	8.26448677828385	1.40297011323755e-16	9.59078872258357e-15
"Dgke"	1430.68970683802	-0.276509766984328	0.0457973838337751	-6.03767603817589	1.56349556790495e-09	4.05879131373623e-08
