"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"-343C11.2"	0.0180652769113352	0	5.87282451495514	0	1	1
"00R_AC107638.2"	1.8826104361453	0.419475684037916	0.503086286962571	0.833804647251544	0.404391076134947	1
"0610009O20Rik"	5.79655336750473	0.0802283586367266	0.371046064239671	0.216222098464045	0.828814628868094	1
"1110020A21Rik"	0.928506423934507	-0.158976453491022	0.946799474749284	-0.167909317369572	0.866654620000295	1
"1600014C23Rik"	0.209517827545408	0	2.73718987459644	0	1	1
"1700007L15Rik"	0.217825620853915	0.158485098246242	2.1831922405613	0.0725932857866405	0.942129769790756	1
"1700022N22Rik"	0.0640709276138607	0.617029359738155	5.87153116801145	0.105088322293132	0.916305725454184	1
"1700028P14Rik"	1.30328920028603	0	1.2255820641964	0	1	1
"1700086O06Rik"	2.29775817829082	-0.129956857624236	0.793533889595409	-0.163769763746947	0.869912395296005	1
"1810055G02Rik"	1.3720249127916	-0.204908971161439	1.14918806884806	-0.178307604051997	0.858481407339597	1
"19.47525802-47711187.1"	0.0113586478381491	0	5.87282451495514	0	1	1
"2.145048962-146444327.1"	0.0759911149394396	-1.34441351307429	5.87038431496524	-0.229016268942904	0.818856271348678	1
"2010015M23Rik"	0.951231358629554	-0.454561069685815	0.864753666938201	-0.525653821504176	0.599128754143006	1
"2010110K18Rik"	0.012773938019272	0	5.87282451495514	0	1	1
"2010300F17Rik"	0.0160938743415167	0.251247817812545	5.87282451495514	0.0427814277734237	0.965875768923377	1
"2210008F06Rik"	0.0620689394306505	-1.02181674456407	5.87160977383451	-0.17402667818927	0.861844495966441	1
"2310026I22Rik"	0.0150048848345045	0	5.87282451495514	0	1	1
"2310031A07Rik"	0.0612499218388263	0.251247817812545	5.87282451495514	0.0427814277734236	0.965875768923377	1
"2310039H08Rik"	3.5365096096171	0.246262977917347	0.443979446741288	0.554672023051661	0.57911901563596	1
"2410015M20Rik"	24.2027832195036	0.121975146823424	0.235870916623833	0.517126691875923	0.605067721918785	1
"2510009E07Rik"	23.1479506112883	0.0968975406426578	0.239040727535105	0.405359963725961	0.68521293548653	1
"2700012I20Rik"	0.725443342944267	-0.356738108818617	1.1359154265189	-0.314053406169392	0.75348047689248	1
"2700016F22Rik"	0.838375302545744	-1.36137353027945	1.1605195383827	-1.1730724776738	0.240766742277465	1
"2700046G09Rik"	2.0717637698469	0.713586529353739	0.603705455824912	1.18201106594056	0.237201310055382	1
"2700062C07Rik"	4.51124671668083	-0.0432502695807501	0.400211898687761	-0.10806842505823	0.913941414586753	1
"2810403A07Rik"	24.4971981744408	0.181463043841043	0.32758239441787	0.553946264919128	0.579615621224758	1
"2810425M01Rik"	0.166024982009405	-1.02172437731203	5.67576369452625	-0.180015312881575	0.857140546638535	1
"2900055J20Rik"	0.359749559515426	-0.181692234663617	1.67609782671498	-0.108401927242946	0.913676872427117	1
"3100002H09Rik"	0.228449677207104	-0.160945475361771	3.44850866388422	-0.0466710369752964	0.962775414327712	1
"3110021N24Rik"	2.44225576991487	-1.32517149188363	1.0665365325472	-1.24249985953949	0.214052192281177	1
