"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"Gnai3"	2763.01480881042	-0.0971940310944182	0.0582318857943512	-1.66908609894008	0.0951003178182026	0.554130978893136
"Cdc45"	113.798461036187	0.275976723795173	0.145603840628625	1.89539453494963	0.0580401521847203	0.476611265475867
"H19"	26.5809971797848	-0.421509817426835	0.350783342873499	-1.201624381517	0.229509090702743	0.708392887784886
"Scml2"	89.7060051537226	0.501409477900204	0.191766841277507	2.61468288552874	0.00893103325781973	0.276685252593368
"Apoh"	13.2644313676431	0.00211203562951125	0.382067542713065	0.00552791167371524	0.995589387085182	0.998848725661406
"Narf"	4103.20714053853	-0.0256471805820127	0.0474258890801015	-0.540784391805393	0.588656202205741	0.892325331994071
"Cav2"	1641.36838846661	0.0341073804207623	0.0950403390421499	0.358872672009681	0.719690344259993	0.931606114683702
"Klf6"	3336.61794861878	0.0633803814777716	0.0571952216728348	1.1081411982336	0.267800840942761	0.737984982484187
"Scmh1"	3103.76076191051	-0.060595073630595	0.035963289191651	-1.68491467250616	0.0920050353129416	0.548527014140283
"Cox5a"	3364.89060338103	-0.149134735451335	0.0782436424455931	-1.90603007209227	0.0566463041601499	0.474953647183894
"Tbx2"	140.550872173142	-0.310254041277802	0.147165674390599	-2.10819569551485	0.0350140654730012	0.41018305453729
"Tbx4"	11.6496966927121	-0.371519910696665	0.426639555670735	-0.870805122869081	0.383860567635894	0.806066153283528
"Zfy2"	0.0440481709467863	0.48966081661406	8.11823095360921	0.0603161968921771	0.951903802177459	NA
"Ngfr"	389.784568079168	0.0973334297332509	0.132370822142934	0.735308795076836	0.462151453026859	0.844830056994763
"Wnt3"	440.399375982349	0.185460476218365	0.0953840619125585	1.94435498446672	0.0518526583093636	0.4589388264098
"Wnt9a"	672.770282491912	-0.319108094885375	0.122110910727693	-2.61326439204917	0.00896818945980905	0.276685252593368
"Fer"	1350.02369089574	0.0508995048038444	0.0641788334248136	0.793088656924154	0.427726171080064	0.829185278754917
"Xpo6"	8042.70183292867	0.0297263464254589	0.0308514418909816	0.9635318352543	0.335280695923315	0.782753606865183
"Tfe3"	2830.91612222912	-0.0154189975583033	0.0376726899487974	-0.409288468098771	0.682327977349493	0.920839876113227
"Axin2"	1768.89458019875	-0.0825655909182241	0.0629408186954496	-1.3117972188721	0.189588563563887	0.673581018109147
"Brat1"	1547.08772057748	-0.00316223270643726	0.0592119660713148	-0.0534052982234819	0.957408983867302	0.990391514453969
"Gna12"	4978.88498011337	-0.0345586349220867	0.0604699318440087	-0.571501138966651	0.567659988496071	0.884579462326908
"Slc22a18"	23.3177208519909	-0.299298183611987	0.400701151007264	-0.746936171407607	0.455102090529527	0.841645605059303
"Itgb2l"	5.83587425288899	0.691285661505464	0.535543634795412	1.29081108726005	0.196769192263517	NA
"Igsf5"	31.9074546612428	-0.00976641843825694	0.29050579559785	-0.0336186698725167	0.973181234277512	0.993647180062083
"Pih1d2"	107.365558038101	0.176955314601191	0.162505677500725	1.08891773704584	0.27619016376858	0.743973633486053
"Dlat"	8010.5850360232	-0.0261557557852132	0.0313935725061085	-0.83315639786214	0.404756529702797	0.815425629395449
"Sdhd"	4015.26136493444	-0.0561202412664377	0.0495635191579013	-1.13228927687011	0.257512836823911	0.729702248452151
"Fgf23"	24.5152592594068	-0.0851200118842542	0.387955297545884	-0.21940675233127	0.826333210572551	0.960659182912221
"Fgf6"	0.26281555996544	-0.953010120647691	4.08889491322747	-0.233072783936004	0.815704888233559	NA
"Ccnd2"	3733.313460548	-0.0669658123825381	0.0963295855866403	-0.695173886347804	0.486946335371964	0.855462918350021
"Gpr107"	4451.42827995385	0.0298180297709279	0.0317648518575512	0.938711438184765	0.347878919181447	0.790237480097842
"Nalcn"	10896.6675569447	0.110538651812981	0.0485940449475222	2.27473658412989	0.0229217364678028	0.35545527155776
"Btbd17"	1178.55002958051	-0.149122869975652	0.079161027592677	-1.88379148819244	0.0595931853622868	0.479372663191395
"Slfn4"	4.05304387940703	-0.606207668182811	0.859877195602151	-0.704993307513288	0.480814401028776	NA
"Th"	1009.18601795946	-0.636462848963514	0.21726925352495	-2.92937375462757	0.0033964575130302	0.189494505300298
"Ins2"	0.913729005305897	0.43817155035659	1.45230748769281	0.301707148155441	0.762875318635916	NA
"Scnn1g"	40.750191134102	-0.245315905709189	0.337418207378001	-0.727038139451581	0.467202592139706	0.846337670476796
"Drp2"	5754.36376992523	-0.0176842570819903	0.0456265786500366	-0.387586744507658	0.698321879943074	0.926457641647336
"Tspan32"	22.8559368457407	0.905440567385035	0.392708258985362	2.3056315895276	0.0211312266114253	0.351203347312795
"Lhx2"	2006.43996731493	-0.0665397690041829	0.0787316252951727	-0.845146645388288	0.398028967495009	0.810506661351377
"Clec2g"	3.08893886670874	-0.356123400868611	0.967332642074994	-0.368149884929658	0.712761476065811	NA
"Gmpr"	1963.01338754144	-0.126582431755532	0.0691479375729959	-1.83060314158909	0.0671597993149579	0.501471072332018
"Glra1"	1229.13633422428	0.242608176454267	0.300707656821838	0.80679081809349	0.419787010029747	0.825969811401122
"Mid2"	3279.83893586786	0.0657765390095433	0.0673344990712167	0.976862379862282	0.328637288566772	0.780284065032839
"Trim25"	513.957382381588	0.156121758112479	0.103732020864598	1.50504884423553	0.132311519518124	0.606020860256061
"Dgke"	8158.61796335061	0.0699312670315575	0.0416970150022835	1.67712885509257	0.0935172873758432	0.55074656309959
"Scpep1"	1098.89398700642	0.00269111012884135	0.0613956516434273	0.0438322593995865	0.96503811250484	0.991712703524503
"Mnt"	3430.01229516641	0.0135204135559466	0.0533321929750137	0.253513174721334	0.799871681665832	0.954131380555957
"Itgb2"	321.96718303302	0.263238197965628	0.106182990266659	2.47909949893627	0.0131714557658336	0.309588675308674
"Hddc2"	457.240880245067	-0.0430996548623914	0.108645427971263	-0.396700125050742	0.691588607954226	0.923048949602432
"Tpd52l1"	779.285201218744	0.0106437081124751	0.0710175039369285	0.149874432674061	0.880863683621673	0.972380794683868
"Pemt"	95.9481868804939	0.016636749859545	0.167003996959958	0.0996188723766535	0.920646910366756	0.980874850884182
"Cdh1"	183.792504582227	-0.00971852899658021	0.32880684619196	-0.0295569545133694	0.976420395623095	0.994556060743178
"Cdh4"	2588.45337602967	0.05431750209827	0.0620687472396493	0.8751183891073	0.381509492344746	0.805818914535135
"Ckmt1"	12345.580368093	-0.0379703616738545	0.0651977497546368	-0.582387610258805	0.560305625075432	0.881163316885355
"Bcl6b"	154.103934446397	-0.366498447901815	0.22480198963406	-1.63031674451998	0.10303457041252	0.567678100954396
"Clec10a"	78.206412570402	0.133257474241858	0.237757649821431	0.560476074447835	0.575154754621754	0.887144737065047
"Alox12"	47.0180561240331	-0.150968840895086	0.301011116137869	-0.501539088762219	0.615991775181811	0.90041757510681
"Arvcf"	2750.61153902384	-0.070897464549527	0.0388722274049952	-1.82385907066433	0.068173380775673	0.503352895259763
