"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"Gnai3"	2763.01480881042	-0.019970482929783	0.0584142447453745	-0.341876934587335	0.732443508425437	1
"Cdc45"	113.798461036187	-0.0236694731185456	0.14536299202961	-0.162830117817912	0.870652194134436	1
"H19"	26.5809971797848	-0.133150587598613	0.324487832191072	-0.410340772100843	0.681555987096378	1
"Scml2"	89.7060051537226	0.0893009439126432	0.20612782468775	0.433230904405651	0.66484702935867	1
"Apoh"	13.2644313676431	-0.510015614990652	0.404157456719781	-1.26192306120005	0.206976472892951	1
"Narf"	4103.20714053853	-0.0749035436412093	0.0471443027599733	-1.58881432657021	0.11210231782371	1
"Cav2"	1641.36838846661	0.0712511385648612	0.095307811363982	0.747589704822326	0.454707676436922	1
"Klf6"	3336.61794861878	-0.0440838597246818	0.0572839482787349	-0.76956741023116	0.441556543132304	1
"Scmh1"	3103.76076191051	0.0107612771151302	0.0361628580607407	0.297578169763436	0.766025138146319	1
"Cox5a"	3364.89060338103	-0.00540887187516625	0.0783697104435309	-0.0690173773075709	0.944975787390352	1
"Tbx2"	140.550872173142	0.159759773833655	0.147008295382846	1.08673985653396	0.277151794362223	1
"Tbx4"	11.6496966927121	-0.411018191357187	0.447765453497141	-0.917931895252414	0.358654522123359	1
"Zfy2"	0.0440481709467863	0	8.11823095360921	0	1	NA
"Ngfr"	389.784568079168	-0.0355837273115925	0.132654206952421	-0.268244242901058	0.788511321520952	1
"Wnt3"	440.399375982349	0.0142782658925392	0.0952194323829777	0.149951176300981	0.880803135280794	1
"Wnt9a"	672.770282491912	-0.147741540047228	0.121367855591625	-1.21730370308547	0.223488685901697	1
"Fer"	1350.02369089574	-0.0193267874633687	0.0636979882877804	-0.303412838974638	0.761575262475831	1
"Xpo6"	8042.70183292867	0.00248648732325376	0.0308852390964693	0.0805073036827487	0.935833787593594	1
"Tfe3"	2830.91612222912	0.066026844213235	0.0377918863628427	1.74711692291055	0.0806170584816902	1
"Axin2"	1768.89458019875	0.0145768717026075	0.0626177857947957	0.232791235231109	0.815923519246294	1
"Brat1"	1547.08772057748	-0.035562456952888	0.0587918177499639	-0.604887862187418	0.545253508584398	1
"Gna12"	4978.88498011337	0.0367830525339294	0.060672959970124	0.606251162825117	0.544347983156059	1
"Slc22a18"	23.3177208519909	-0.0532992846830987	0.412187490762379	-0.129308350878181	0.89711366386698	1
"Itgb2l"	5.83587425288899	-0.710262033042129	0.649974383757323	-1.09275388506282	0.274501873868757	1
"Igsf5"	31.9074546612428	0.298181367828634	0.335518669676195	0.888717662466904	0.374154836251694	1
"Pih1d2"	107.365558038101	-0.279729443781028	0.157949743915807	-1.77100283195225	0.0765602307944026	1
"Dlat"	8010.5850360232	0.00539859503868047	0.0315801336367736	0.17094908782761	0.864263798211814	1
"Sdhd"	4015.26136493444	-0.0130245947800851	0.0496962410360314	-0.262084103516839	0.793256602103707	1
"Fgf23"	24.5152592594068	0.209197600075728	0.390396481963431	0.535859337214324	0.592055769216393	1
"Fgf6"	0.26281555996544	-0.601470466556369	4.08889491322748	-0.147098538681106	0.883054243295696	NA
"Ccnd2"	3733.313460548	-0.113770934994726	0.0963892536708383	-1.18032799987481	0.237869785998435	1
"Gpr107"	4451.42827995385	-0.0386026886504027	0.0317152523423594	-1.21716479609542	0.223541521417448	1
"Nalcn"	10896.6675569447	0.00115327516190164	0.0486148717574973	0.0237226823852267	0.981073813168648	1
"Btbd17"	1178.55002958051	-0.0197136678934118	0.0796703466444758	-0.247440468426513	0.804567358399055	1
"Slfn4"	4.05304387940703	-2.71291178099536	0.958588822671461	-2.83010996668501	0.00465320077042539	0.483097203251184
"Th"	1009.18601795946	0.283584931952011	0.217508684089915	1.30378671149875	0.192306314661508	1
"Ins2"	0.913729005305897	1.9227443155478	1.68747088646771	1.13942369670897	0.254526476929609	NA
"Scnn1g"	40.750191134102	-0.017891161789771	0.338377111636215	-0.0528734396462535	0.95783274687763	1
"Drp2"	5754.36376992523	-0.0331996948664442	0.0456658907855457	-0.727012969534642	0.467218010747496	1
"Tspan32"	22.8559368457407	-0.6603803533093	0.416043441533054	-1.58728701713433	0.112447654306721	1
"Lhx2"	2006.43996731493	0.0327866806671252	0.0791157694974634	0.414413976826408	0.678570954652932	1
"Clec2g"	3.08893886670874	-0.423153365512151	1.07278533096315	-0.394443653635944	0.693253519807154	1
"Gmpr"	1963.01338754144	-0.01756574671353	0.0691487676683049	-0.254028340718811	0.799473663354659	1
"Glra1"	1229.13633422428	0.2827306366561	0.300833660104163	0.939823810135493	0.347307943446333	1
"Mid2"	3279.83893586786	-0.0442302646785503	0.0673602282759692	-0.65662284423002	0.511423456380725	1
"Trim25"	513.957382381588	0.00378670174125519	0.104191921430511	0.036343525383402	0.971008444610089	1
"Dgke"	8158.61796335061	0.0118243067855127	0.0417821303544682	0.282999135879347	0.777177499407687	1
"Scpep1"	1098.89398700642	-0.0150898163368423	0.0622595493512572	-0.242369507875944	0.80849385929075	1
"Mnt"	3430.01229516641	0.0160234634508572	0.0533726055357736	0.300218872397326	0.764010210573476	1
"Itgb2"	321.96718303302	0.400528978150091	0.10909477506566	3.67138552610818	0.000241239125085743	0.0757550417985302
"Hddc2"	457.240880245067	0.0522688731782785	0.110658934741308	0.472342096013029	0.636682627714372	1
"Tpd52l1"	779.285201218744	-0.116498008289398	0.0753468246022796	-1.54615684077379	0.122066693985647	1
"Pemt"	95.9481868804939	-0.389013432994146	0.168066783120384	-2.31463603795821	0.0206328588986031	0.813586288990268
"Cdh1"	183.792504582227	0.221717814410185	0.328415296877315	0.675114151254082	0.49960324352268	1
"Cdh4"	2588.45337602967	0.0605233694683425	0.0618975002595958	0.977799898453246	0.328173301278475	1
"Ckmt1"	12345.580368093	0.0281777566140345	0.0651635502928885	0.432415920977062	0.665439148787006	1
"Bcl6b"	154.103934446397	-0.248773812766757	0.228559074174674	-1.08844426179568	0.276399030235	1
