"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"4933401J01Rik"	0.0547986375808751	0	6.45179407881845	0	1	NA
"Gm26206"	0.0266049955582558	0	6.45179407881845	0	1	NA
"Xkr4"	1226.48847093373	0.074511713112053	0.120995576664149	0.615821794203913	0.538012141615442	0.921573099476513
"Gm18956"	0.142747906827096	0	6.45179407881845	0	1	NA
"Gm37180"	0.894252877966234	0.143899953823874	1.3841634178611	0.103961679644907	0.917199758947087	NA
"Gm37363"	0.494967416371518	-0.446742401511209	2.07673448994098	-0.215117726254889	0.829675533866218	NA
"Gm37686"	0.3029504219337	0.166046921269168	3.52055811761182	0.0471649425238879	0.96238176822466	NA
"Gm37329"	0.485907316421806	0.113907871895875	2.34507586848754	0.0485732139529198	0.961259416928764	NA
"Gm7341"	0.852250486112499	-0.181167707700914	1.3796067391728	-0.131318369617085	0.895523460771933	NA
"Gm38148"	0.588879240901129	1.43629408719673	1.73514342937873	0.827766778744622	0.407802592177574	NA
"Gm19938"	7.88873199276212	-0.0249396620939692	0.729633528457027	-0.0341810801193713	0.972732753602006	NA
"Gm10568"	4.17178832669901	-0.917840273975054	0.672662205800532	-1.36448913891741	0.172413670205526	NA
"Rp1"	4.57778715766859	-0.171057328836356	0.680572684424346	-0.251343218367694	0.801548763903625	NA
"Sox17"	98.0183871561643	0.368411172336734	0.179996121870682	2.04677283325814	0.0406803942290231	0.469811233136904
"Gm37587"	0.792785891394988	-0.560732370627647	1.6723189270946	-0.335302292847833	0.737397064303008	NA
"Gm7357"	2.97138488084767	-0.544155362275058	0.815855460399623	-0.666975204172218	0.504787971987347	NA
"Gm22307"	0.153001788110155	0.881943755409549	6.41200229716849	0.137545764105389	0.890599421935065	NA
"Gm38076"	0.0231997993212362	0	6.45179407881845	0	1	NA
"Gm37323"	0.522471501511337	-0.568938051459107	1.83707735592836	-0.309697384066658	0.756791092253361	NA
"Gm7369"	0.655062666040372	0.160613466994032	3.34531686017895	0.0480114361978374	0.961707128350968	NA
"Gm6085"	2.55895082605356	0.88153524685622	0.873972884530271	1.00865285692475	0.313141148334615	NA
"Gm6119"	0.600516463143741	0.875049935468272	3.55161536144226	0.246380828557101	0.805387445497961	NA
"Gm25493"	0.31868494033079	-1.14145148587678	2.62034324929924	-0.435611436090306	0.663118672025794	NA
"Gm2053"	0.194672088431334	-1.79740949841735	4.99705954996208	-0.359693431796502	0.719076404416997	NA
"Gm6123"	2.28542433467254	0.742111505254899	0.921504677191552	0.805325815075204	0.420631688623752	NA
"Mrpl15"	604.456074215784	-0.0500822436249594	0.0578101834194245	-0.866322171331002	0.386313511038115	0.861057489706333
"Gm37144"	11.8598691431662	0.0167770712386673	0.465528413159109	0.0360387696313033	0.971251445325376	NA
"Lypla1"	469.694618821106	-0.150420061966688	0.139294024987472	-1.07987447401434	0.280198081566308	0.801473820966578
"Tcea1"	329.160072237715	-0.0454786513176614	0.0825877136375053	-0.550670908717448	0.581859290457865	0.933942247363565
"Gm6104"	1.06067412216753	-0.238672574349058	1.8038258055526	-0.132314646799246	0.894735422761717	NA
"Gm37277"	39.3547396671371	0.114686354715525	0.23031671777366	0.497950630002601	0.618518840251923	0.941665621995045
"Rgs20"	408.948592825161	-0.184667891924675	0.092188954935701	-2.00314551839182	0.0451616714647026	0.477565276395818
"Gm17100"	2.69818413509878	-1.43022273940353	1.47293727291401	-0.971000439532649	0.331548059702971	NA
"Gm37079"	2.11781653080649	0.785779315530526	0.851701064346818	0.922599898513866	0.35621574859416	NA
"Gm16041"	0.809375913596613	0.171118925674516	1.42921749222197	0.119729101138051	0.904697746801495	NA
"Gm17101"	1.61133667221496	-0.560731500762729	2.42883420509466	-0.230864461471496	0.817420100589389	NA
"Atp6v1h"	4105.16051400404	-0.0505060902613989	0.0987707112277739	-0.511346831804495	0.609108217581242	0.940679570784999
"Gm7182"	0.0251335190649913	0	6.45179407881845	0	1	NA
"Gm37567"	0.63683460193641	1.77211419878163	1.63350546577823	1.08485354711523	0.277986524885048	NA
"Gm38264"	0.0893609967437859	0	6.45179407881845	0	1	NA
"Oprk1"	87.8614980666725	-0.0162271892369755	0.570115070679121	-0.0284630069814602	0.977292872219411	0.999648033896045
"Gm37429"	0.0256078966444606	0	6.45179407881845	0	1	NA
"Npbwr1"	52.7649774398969	0.0510658921384378	0.59380544676364	0.0859976822657274	0.93146825968582	0.996978827375724
