"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"4933401J01Rik"	0.0547986375808751	0	5.77068407617317	0	1	NA
"Gm26206"	0.0266049955582558	-0.678785242843289	5.77068407617317	-0.117626477880838	0.906363624269037	NA
"Xkr4"	1226.48847093373	-0.13997629318058	0.108910854567285	-1.28523730473626	0.198709371284716	0.999978097153576
"Gm18956"	0.142747906827096	-0.678785242843286	5.77068407617317	-0.117626477880838	0.906363624269037	NA
"Gm37180"	0.894252877966234	1.76595924467341	1.48787429281891	1.1869008377903	0.235266736835946	NA
"Gm37363"	0.494967416371518	-0.101718338115047	1.93684928497613	-0.0525174255447041	0.958116410917282	NA
"Gm37686"	0.3029504219337	-1.19189730805755	3.13318257627483	-0.380411060971318	0.703640305242139	NA
"Gm37329"	0.485907316421806	0.486242295586054	2.08074943175174	0.233686136430516	0.815228651319599	NA
"Gm7341"	0.852250486112499	-0.67879571620621	1.5629217647965	-0.434312024757422	0.664061872976218	NA
"Gm38148"	0.588879240901129	0.448738070774127	1.59251292832762	0.28177986049091	0.778112314449406	NA
"Gm19938"	7.88873199276212	0.295631278682018	0.372731302449158	0.793148514062198	0.427691300245555	0.999978097153576
"Gm10568"	4.17178832669901	-0.559998822467592	0.517478940560074	-1.08216736677535	0.279178166042655	0.999978097153576
"Rp1"	4.57778715766859	-0.284245969353776	0.613019529684952	-0.463681751705135	0.642875773156205	0.999978097153576
"Sox17"	98.0183871561643	-0.0244539084935287	0.151213004510402	-0.161718289856786	0.871527700909507	0.999978097153576
"Gm37587"	0.792785891394988	-0.392461931877362	1.1582139082498	-0.338850992102505	0.734721985122733	NA
"Gm7357"	2.97138488084767	-0.37811738584146	0.617257825224563	-0.61257609120451	0.54015667109375	0.999978097153576
"Gm22307"	0.153001788110155	0.967504545333341	5.72568821230175	0.168976114217089	0.865815429309348	NA
"Gm38076"	0.0231997993212362	0	5.77068407617317	0	1	NA
"Gm37323"	0.522471501511337	-0.0978051792798468	1.54661620077534	-0.0632381706791999	0.949576849785499	NA
"Gm7369"	0.655062666040372	0.475357359506441	2.99214571082688	0.158868385916632	0.873772568700545	NA
"Gm6085"	2.55895082605356	0.15594814573913	0.671016533640025	0.232405817026843	0.816222831272129	0.999978097153576
"Gm6119"	0.600516463143741	2.02056274830523	3.13424841647196	0.644672176489337	0.519139650703567	NA
"Gm25493"	0.31868494033079	-0.101718235569642	2.40158981866158	-0.0423545414705039	0.966216066456169	NA
"Gm2053"	0.194672088431334	-1.255861861651	4.49718742821989	-0.279254952499969	0.780049174280296	NA
"Gm6123"	2.28542433467254	0.355986257395832	0.859458238190386	0.414198435220507	0.678728787696381	NA
"Mrpl15"	604.456074215784	0.0925131988649432	0.0525136291743594	1.76169882599	0.0781201963236144	0.999978097153576
"Gm37144"	11.8598691431662	0.13139994204398	0.370502223785744	0.354653585345189	0.722849126889288	0.999978097153576
"Lypla1"	469.694618821106	0.0423496627054597	0.125029646209471	0.338716968250139	0.734822956707763	0.999978097153576
"Tcea1"	329.160072237715	4.50094844116016e-05	0.0746102209344902	0.000603261642277151	0.999518666878697	0.999978097153576
"Gm6104"	1.06067412216753	0.475358657214356	1.86897531998498	0.254341858948773	0.799231464011481	NA
"Gm37277"	39.3547396671371	0.392596304235656	0.204904229224394	1.91599902901817	0.0553652192824205	0.999978097153576
"Rgs20"	408.948592825161	0.0731226854593888	0.0833072371288155	0.877747095925427	0.380080980226786	0.999978097153576
"Gm17100"	2.69818413509878	0.558122927790833	1.00281991874238	0.556553492167133	0.577832537068208	0.999978097153576
"Gm37079"	2.11781653080649	0.736387412741177	0.77294512760209	0.952703350399108	0.340740395329789	NA
"Gm16041"	0.809375913596613	0.0220913138040722	1.38544313494548	0.0159453053300102	0.987278026161679	NA
"Gm17101"	1.61133667221496	0.660254837339305	1.96370679240317	0.336228830033882	0.736698313942459	NA
"Atp6v1h"	4105.16051400404	0.048156187564868	0.0885357134314654	0.543918218969854	0.586497751101376	0.999978097153576
"Gm7182"	0.0251335190649913	0	5.77068407617317	0	1	NA
"Gm37567"	0.63683460193641	-0.101718390078514	1.6521735682165	-0.0615664068444807	0.950908129626562	NA
"Gm38264"	0.0893609967437859	-0.101716835225971	5.77068407617317	-0.0176264778808381	0.985936833661889	NA
"Oprk1"	87.8614980666725	0.313496562329251	0.51020777889921	0.614448809474505	0.538918790413487	0.999978097153576
"Gm37429"	0.0256078966444606	0	5.77068407617317	0	1	NA
"Npbwr1"	52.7649774398969	-0.0877201190928919	0.538368781162169	-0.162936860684105	0.870568147992734	0.999978097153576
"Rb1cc1"	2343.21483856343	-0.0304518302594174	0.0528221389223095	-0.576497485348061	0.564278969080231	0.999978097153576
"4732440D04Rik"	141.929001474458	-0.10998142229639	0.12353705682522	-0.890270701948087	0.373320548873119	0.999978097153576
