"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"Gnai3"	2206.07335826294	0.000888201597588334	0.051222231184989	0.0173401583070561	0.986165248716413	0.99785936668346
"Cdc45"	96.2764506062136	-0.0160970888956422	0.145091618457203	-0.110944305858648	0.911660511449123	0.973599483231044
"H19"	24.410570288864	0.562075107243309	0.361213512795709	1.55607441951155	0.119690397035001	NA
"Scml2"	85.9350520393407	0.275560206771358	0.165446938705926	1.66555035062421	0.0958030070870481	0.391073771236497
"Apoh"	12.2167015410255	0.521361338105958	0.434078860455472	1.20107516306807	0.229722046427889	NA
"Narf"	3182.23996559217	-0.124960673598556	0.042837040102947	-2.91711736614498	0.0035328281102937	0.083750959023777
"Cav2"	1857.44024271565	0.17444651016336	0.0683941299428656	2.55060646738378	0.0107535673414329	0.137739350979019
"Klf6"	2352.64945566191	0.0547964685856755	0.0444891152731909	1.2316825868348	0.218067677000165	0.555550526014189
"Scmh1"	2309.9987020797	-0.0319017393946039	0.0398205944689405	-0.801136693714775	0.423052515525293	0.731945660486691
"Cox5a"	3763.99309027334	0.0124024390470967	0.0519608342415548	0.238688220236043	0.81134735167269	0.937109321343605
"Tbx2"	116.768142819557	-0.0099439566844587	0.137747071878448	-0.0721899678073269	0.942450728873905	0.98306010051826
"Tbx4"	7.51952941590383	-0.156144403298537	0.538087932227466	-0.290183804442822	0.771675625595548	NA
"Ngfr"	290.57070274169	0.119868241149154	0.0926921867057799	1.2931860322773	0.195946725369834	0.532489468876451
"Wnt3"	344.713842966631	-0.120764892977401	0.0964585781362026	-1.25198707373519	0.210574574142647	0.548051483763188
"Wnt9a"	481.36092380125	0.156978403077882	0.120497719321575	1.30274999362395	0.192660128038839	0.52866509402652
"Fer"	929.253079007827	-0.0700702672263743	0.0650383700926346	-1.07736813094444	0.28131583575053	0.619723882484417
"Xpo6"	5444.17415322034	-0.0503910491800442	0.0384975216849732	-1.30894267928196	0.190553768100363	0.526429481437042
"Tfe3"	2003.07743845442	0.0345373443532115	0.0451423944653015	0.76507559606211	0.444226530720442	0.745295637556271
"Axin2"	1153.69396916508	-0.115750596279425	0.0565713593100732	-2.04609890395217	0.0407466408224555	0.264496470387098
"Brat1"	1155.41228872855	0.0837501172228775	0.0543329033891622	1.54142539784802	0.123213286647901	0.436084161593744
"Gna12"	4532.41712291559	-0.0100159164953208	0.0360620001035888	-0.277741569146189	0.781210747946652	0.926739559715583
"Slc22a18"	28.2672751847956	0.153408948836358	0.281574605830884	0.544825228055176	0.585873725869335	NA
"Itgb2l"	3.91989962564845	0.342974250711382	0.593346439788895	0.578033721468705	0.563241352699906	NA
"Igsf5"	22.2254621423541	0.134732223177954	0.299378506412803	0.450039733287254	0.652681790989251	NA
"Pih1d2"	89.2471446003958	0.272233161782587	0.136845087632384	1.9893528258311	0.0466622727080787	0.284077148329107
"Dlat"	5740.05777078112	0.0615021379088929	0.0261835625474543	2.3488834950335	0.0188297975342115	0.181384836902539
"Sdhd"	3751.49673197126	-0.000696282343022406	0.0434190213759931	-0.0160363435415288	0.987205397464698	0.997911724896499
"Fgf23"	18.2312639832678	0.49979567131823	0.31644738176415	1.5793958178195	0.114245296049352	NA
"Fgf6"	0.261599029963624	0.35790668153503	3.06310854906728	0.116844269735075	0.906983461821752	NA
"Ccnd2"	3277.07078974645	-0.301155714209949	0.0739568419428347	-4.07204670046254	4.66018326143447e-05	0.0120691349354865
"Gpr107"	3322.72121719208	-0.0743132444064596	0.0392984970782887	-1.89099456547705	0.0586250696844911	0.314496766412186
"Nalcn"	8399.35835012452	0.0260396576714255	0.0352715390231133	0.738262587701711	0.460354896335149	0.757107098799497
"Btbd17"	979.971486687772	-0.02721034361806	0.0646568632821364	-0.420842308717098	0.673870234732212	0.879659712768283
"Slfn4"	3.79587680649525	0.650420833248679	0.801519530619885	0.811484696755488	0.417087377610776	NA
"Th"	1119.91186651595	0.0235946452329997	0.0874461883472368	0.269819024464607	0.787299486066967	0.929626459304431
"Ins2"	2.76037410532731	0.335929975464589	0.938813798026886	0.357823858331244	0.720475134790601	NA
"Scnn1g"	13.4570785399365	-0.00779319237571746	0.420881443598545	-0.0185163601157739	0.985226926318002	NA
"Drp2"	4657.16034581546	-0.0263387877973397	0.0459395574412377	-0.573335688551859	0.56641742556483	0.826694163309519
"Tspan32"	8.66002030831726	0.202314084125429	0.434754634655865	0.465352334393338	0.641679162634204	NA
"Lhx2"	1604.31251314046	-0.12917141624248	0.058644209514428	-2.20262865357066	0.0276209326431841	0.219087572681668
"Clec2g"	1.02379441665975	0.725955292658058	1.17805119705136	0.616234077496043	0.537740040390005	NA
"Gmpr"	1575.72598993476	0.0130912716220246	0.0562992552544588	0.232530102980142	0.816126309079607	0.939342735429825
"Glra1"	747.760168418902	-0.133959578873222	0.269794675013583	-0.496524176640911	0.619524634235308	0.85231634505231
"Mid2"	2253.28945259871	0.0891279926694845	0.0487429569623243	1.82853068882086	0.0674699442174982	0.336530445203166
"Trim25"	460.357913685687	0.115944730546792	0.101501119343177	1.1423000189267	0.253329333393799	0.591228260325749
"Dgke"	5885.56009177691	0.0545460242113327	0.0258657776942452	2.10881052393289	0.0349609398553484	0.245731100897893
"Scpep1"	812.803392183603	0.150887995311157	0.057379909056723	2.62963113381718	0.00854775583814521	0.126166965759779
"Mnt"	2151.13800342039	-0.0628738559780972	0.0711046307967307	-0.884244180352146	0.376564413601821	0.698392547921725
"Itgb2"	241.923041514247	-0.127501405259611	0.0959998522932605	-1.32814168161551	0.184131305896294	0.518803135426098
"Hddc2"	373.939905597357	0.0686871703518762	0.0806847375237662	0.851303139353263	0.394600981468968	0.713127768757426
"Tpd52l1"	930.912388750985	-0.0132209675344832	0.0604696832518897	-0.218637949192003	0.826932088731398	0.942753196490905
"Pemt"	79.6032178556629	0.189893898033704	0.142607249757666	1.33158656629585	0.182996081698319	0.516762234263121
"Cdh1"	217.73889526163	0.361961172137053	0.222964777331793	1.62340068448758	0.104503778498591	0.406749304573623
"Cdh4"	1791.32019806037	0.082071429237505	0.0510667619841531	1.60713987041068	0.108023688809102	0.410842542333172
"Ckmt1"	10296.7401469313	-0.0695150968520462	0.0381483837115548	-1.82222915071997	0.0684202231984281	0.338491316466208
