"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"Fam175a"	65.187837606672	0.0290995192991634	0.199222756056968	0.146065238103836	0.883869888026064	0.981846119150782
"Mob3b"	86.6995176128028	0.0315875521178885	0.198928455864455	0.158788505046314	0.873835505548697	0.980562586621268
"Mdm4"	553.88461418168	0.106908009062295	0.132191436151581	0.808736270477505	0.418666860529208	0.850816674989089
"Mir145a"	0.0861745283489	0	4.26750982936803	0	1	NA
"1810034E14Rik"	3.43730613371074	0.164461551376954	0.832058616043771	0.197656208596129	0.843314054146968	0.974549592358795
"Vapa"	2577.14408568615	-0.0673427836436081	0.0630182222017118	-1.06862398352105	0.285239137062089	0.770065399203992
"Grik2"	524.211824906727	0.00892529585078047	0.107914600933046	0.0827070273495058	0.934084497003243	0.99090112097794
"Cacnb2"	529.039726938831	0.0693245921683417	0.112598258178427	0.61568085767799	0.538105173605897	0.901810760758499
"Crat"	823.915461094484	-0.058022454483893	0.0660668476665406	-0.878238580062876	0.379814259378729	0.832848155589365
"Akr1c14"	13.8952759555879	0.177000159691808	0.402781880531011	0.43944419609556	0.660339708490418	0.937596770088298
"Skap2"	158.371139464909	0.229442149865786	0.136160626045385	1.68508442219785	0.0919722846939493	0.534369517582811
"Atg4c"	729.198902028012	-0.0407296581119664	0.0852075178845048	-0.478005452138316	0.632646324502882	0.934011504021597
"Tsks"	14.6379467792774	-0.316939311378947	0.389177838861163	-0.814381703507052	0.415426316894283	0.849598383390522
"Dand5"	162.759202163767	-0.268153185670504	0.133009057016898	-2.01605207708854	0.0437945304880388	0.388876594376585
"Med16"	912.962153218362	-0.165269164773381	0.0834796996146882	-1.97975274870662	0.0477313181934657	0.406565472554553
"Tiam1"	1825.92165317678	-0.0682335383267168	0.113856309437108	-0.599295187627769	0.548976056440635	0.906517199598384
"Desi1"	1710.02789880684	-0.117654991663022	0.0722979306802959	-1.62736319775593	0.103659982919064	0.558980571848305
"Bcr"	3321.94470279225	-0.099450550838166	0.0947525381447798	-1.04958191923268	0.293910373546427	0.776960041547968
"Dusp3"	2972.85981983532	-0.0413527187254022	0.0898034739703528	-0.460480167382547	0.645171603750962	0.935446745068973
"Itgax"	103.231399023223	5.08756136187282	0.342380118697803	14.8593948189009	6.04689555046085e-50	1.42672181302016e-46
"Gm16130"	3.21258042914888	-1.04467336817049	1.0586931616196	-0.986757453474374	0.32376155697942	0.797388376291347
"Rhog"	412.268076224279	0.14839071993684	0.121131736580735	1.22503585043493	0.220561713211003	0.717510576100863
"Ncam1"	3424.75130538908	0.0243290648506642	0.0897059622686393	0.271209005905392	0.786230286765843	0.963559283108658
"Sec11c"	753.853970275153	-0.0501852146090155	0.0788326611080784	-0.636604345249899	0.524382594114732	0.897254360540344
"Ppfia2"	826.54249716987	0.078839404728	0.0764556554156515	1.03117819472463	0.302457264122686	0.783947920785506
"Nipal1"	0.162229993480304	1.26513000442895	4.26750982936803	0.296456260211192	0.766881665673501	NA
"Abca4"	55.4503598770473	0.941335888970397	0.202587233897454	4.64657061977995	3.37498630094029e-06	0.000273241537972205
"Fkbp14"	108.90694994981	0.12515674965528	0.152153292352273	0.822570104927545	0.410752504887207	0.848164138965923
"Mlx"	416.124678127833	-0.11266053351568	0.0938103825966306	-1.20093885556466	0.229774920501529	0.728259947611447
"Kbtbd3"	88.5618625562068	-0.333239557466954	0.198544105200972	-1.67841577129494	0.0932659608735438	0.53710055502118
"Lrrc74b"	8.38218495959329	-0.331635314863662	0.609333684759917	-0.544258955574284	0.586263287066591	0.920249104018053
"Klhdc9"	286.94581345004	-0.0038522614496025	0.12761534893297	-0.0301865056344115	0.975918310571978	0.996957294407328
"Madd"	3212.08543654683	-0.0636213286567855	0.0983715092825694	-0.646745476620014	0.517796685238568	0.895893947465685
"Patl2"	1.24826907103391	0.315049598292112	1.58617057365104	0.198622773316828	0.842557838001955	NA
"Asb12"	0.674240281313793	0.154288833158649	2.03506244399397	0.0758152820391323	0.939566057809454	NA
"Zfp51"	49.2643668739759	-0.0866811321206662	0.289787891650571	-0.299119233819428	0.764849071280486	0.957859209983963
"Fubp3"	565.960403476609	0.0701059518007736	0.0888084687640389	0.789406154350468	0.429874660018815	0.856286994181458
"Wac"	724.714915110703	0.0463590046277463	0.10384745068774	0.446414469693084	0.655297882577573	0.936758302945331
"Grb14"	354.940529921946	-0.0934168062531959	0.115842233116131	-0.806414066271893	0.42000413901259	0.850816674989089
"Tagln2"	128.171475924193	0.281181779506773	0.15036535704927	1.86999043546074	0.0614851460660782	0.460957182218496
"Ipp"	53.0680081306913	0.0884725888991576	0.237412188502212	0.372653946106619	0.70940601696415	0.948435041013132
"Mpl"	10.6916835169401	-0.301264611811642	0.546017047978385	-0.551749460803591	0.581120017629001	0.918894682433147
"Sarm1"	460.615038187658	-0.087010184845222	0.140455244306462	-0.619486906842529	0.535595644735217	0.901455677358223
